"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","lon","lat","project"
"50077","433","Sword","IVb","Newcastle-upon-Tyne,Black Gate, No. 111,From T. J. Bell Collection, South Shields","England,Northumberland,Dredged from R. Tyne,nr. S. Shields probably.","South Shields, Tyne and Wear, UK","54.999424","-1.427406000000019","","None","None","None","600","29","","","Dark Bronze","Smooth","8","","","","","Proc. Soc. Ant. N/C, ser. 4, Vol. IV, p. 104,cf. Proc. Soc. Ant. N/C ser. 2, Vol. V, p. 160","The hilt-plate is missing. ""The blade...is bent + scored as if by a dredger lined net"" (Determination of D. Cover)","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22823774650","https://farm1.staticflickr.com/748/22823774650_35e53ce6f0_m.jpg","superuser",-1.4274,54.9994,"SwordsPt2"
"50078","433","Leaf Shaped Sword (portion)","IVa","Sheffield Museum,T 93.464,Bateman Collection G 159","England,Yorkshire,near Bilton,1848,(whilst building a drain)","Bilton, Harrogate, Harrogate, North Yorkshire HG1, UK","54.0078823","-1.5367770000000291","","None","None","1848","210","39.5 hilt; 47 near rivets; 25 blade","","200","dark green patina","","8 (hilt 4.5)","","","found in a hoard. There are 7 socketed celts + some spear heads.","","British Archaeological Journal, Vol. V, p. 349","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22725568098","https://farm1.staticflickr.com/721/22725568098_82b05a2862_m.jpg","superuser",-1.5368,54.0079,"SwordsPt2"
"50079","433","Sword","IVa","Sheffield Museum,J.93.465,From C. W. Jessop","England,Yorkshire,Bilton,Found in cutting a drain.,1848","Bilton, Harrogate, Harrogate, North Yorkshire HG1, UK","54.0078823","-1.5367770000000291","","None","None","1848","201","hilt 41; 57; Blade 22","","156","Dark brown patina, green where chipped.","","7; 6","","","Found with 7 celts + some swords + spear-heads.","6 rivet holes. Broken. Hilt half only. Edges much chipped.","Sheffield Museum Catalogue,Brit. Arch. Journ, V.349","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23129968762","https://farm6.staticflickr.com/5791/23129968762_6cd0075dfc_m.jpg","superuser",-1.5368,54.0079,"SwordsPt2"
"50080","433","Leaf Shaped Sword","IVa","Hull Museum,Mortimer Collection, M40","England,Yorkshire,Harome,Wrifield (near),Between Malton + Driffield in the Wolds,1869-73","Malton, Malton, North Yorkshire YO17, UK","54.136836","-0.7978970000000345","","None","None","1873","533","hilt 53; blade 29, 45","","655","Green patina edges chipped.","","8","","Bronze","","Hilt broken off, otherwise in good condition. 2 Rivets remain, the other 2 holes are broken.","F. Elgec, Early Man in N.E. Yorks, Pl. XXV, Fig. 1","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22521235014","https://farm6.staticflickr.com/5657/22521235014_b8a6c83076_m.jpg","superuser",-0.7979,54.1368,"SwordsPt2"
"50081","433","Sword","VI","Sheffield City Museum,Bateman Collection,J.93.436","England,Yorkshire,near Ebberston, March 1861","Ebberston, Scarborough, North Yorkshire YO13, UK","54.22991099999999","-0.6229640000000245","","None","3","1861","725","","","778","Green/Brown patina.","","","","","","","Catalogue of Bateman Antiquities (S.C.M. 1899), Pg. 65, illus.,Arch. Ass. Journal, Vol. XVII (1861), p. 321,Evans (1881) pp. 280, 285","Chape (J.93.468), human bones + other bronze objects (Cat. of Bateman Antiquities)","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22751666409","https://farm1.staticflickr.com/618/22751666409_d74c376edc_m.jpg","superuser",-0.623,54.2299,"SwordsPt2"
"50082","433","Sword (Fragment)","IIIc","Private Collection,Wm. Morfitt,Atwick, Seaton, Hull,1917","England,Yorkshire, East Riding,Leven Carr,1917 in Peat","Carr Ln, Leven, Beverley, East Riding of Yorkshire HU17, UK","53.89107610000001","-0.3249356999999691","","None","None","1917","75","hilt 24; blade 28, 35","","63.78","Dark brown patina.","Well preserved.","4 hilt; 6 blade","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22725567118","https://farm6.staticflickr.com/5768/22725567118_f04cc9f9a8_m.jpg","superuser",-0.3249,53.8911,"SwordsPt2"
"50083","433","Leaf Shaped Sword","IVa","Hull Municipal Museum,23/24 high Street, Hull, Yorkshire","England,Yorkshire, East,Leven,Linley Hill Farm,Found 2/7.63","Linley Cl, Leven, Beverley, East Riding of Yorkshire HU17 5NP, UK","53.8894932","-0.3148521000000528","T.A. 065 463","2","7","1863","594","","","","","","","","","","On back of attached photo. Late Bronze Age sword, Ewert Park Type,Late 8th Cent. B.C.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22521233964","https://farm1.staticflickr.com/615/22521233964_d5831484c6_m.jpg","superuser",-0.3149,53.8895,"SwordsPt2"
"50084","433","Sword","IVa","Hull Museum,No. 71","England,Yorkshire,Leven,Holdsmore","Leven, Beverley, East Riding of Yorkshire HU17, UK","53.89257199999999","-0.3099459999999681","","None","None","None","589","hilt 50, 20; blade 39","","420","","The blade has been cleaned, but the hilt shows patination.","blade 5","","","","Fine example; strong central rib; 3 rivets.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22725465977","https://farm6.staticflickr.com/5727/22725465977_8c65ec33e9_m.jpg","superuser",-0.3099,53.8926,"SwordsPt2"
"50085","433","Fragment of Sword","IV","Ripon Museum, Yorkshire","England,Yorkshire,Ripon","Ripon, Ripon, North Yorkshire HG4, UK","54.1361346","-1.5237756000000218","","None","None","None","82","hilt 37, 25","","56.7","Dark brown with greenish edges","Worn","5","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23129967092","https://farm6.staticflickr.com/5769/23129967092_d069ff8c2a_m.jpg","superuser",-1.5238,54.1361,"SwordsPt2"
"50086","433","Sword Hilt","IV","Hull Museum","England,Yorkshire,Scarborough,found on Cliff","Scarborough, North Yorkshire, UK","54.283113","-0.39975200000003497","","None","None","None","83","42","","59","Green patina","","6","","Bronze","","Part of central rib remains","Naturalist, May 1917","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22725566068","https://farm6.staticflickr.com/5637/22725566068_e15d0c1376_m.jpg","superuser",-0.3998,54.2831,"SwordsPt2"
"50087","433","Leaf Shaped Sword","VI","Scarborough Museum,Purchased by the Scarborough Phil & Arch. Soc. 1864","England,Yorkshire,near Scarborough,1864","Scarborough, North Yorkshire, UK","54.283113","-0.39975200000003497","","None","None","1864","610","38","","","Dark brown patina","Smooth","7.5","","","","Six rivet holes, with one rivet in situ.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22751664919","https://farm6.staticflickr.com/5668/22751664919_f1174714a8_m.jpg","superuser",-0.3998,54.2831,"SwordsPt2"
"50088","433","Sword","IVa","Bowes Museum, Barnard Caslte, Co. Durham,Museum reference number 1958/1841","England,Yorkshire, North Riding,Startforth","York, York, York, UK","53.95996510000001","-1.0872979000000669","O.S. map reference: 45/037156","None","None","None","558.8","","","","","Sides of blade chipped. SUrface patina badly broken on one side of blade.","","Length: 1' 10"" = 558.8 mm","Bronze","Found with bronze sword + gold hair ornament.","Sword with leaf shaped blade + v-shaped hilt. 4 rivet holes. Ridge down each side of hilt. In three pieces, now reconstructed.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22522730663","https://farm6.staticflickr.com/5752/22522730663_7f85a250c8_m.jpg","superuser",-1.0873,53.96,"SwordsPt2"
"50089","433","Sword","IVa","The Bowes Museum, Barnard Castle, Co. Durham,Museum registration number 1958/1842","England,Yorkshire, North Riding,Startforth","York, York, York, UK","53.95996510000001","-1.0872979000000669","OS map ref. 45/037156","None","None","None","525.78","","","","Surface patina broken across blade near tip.","Blade edges chipped.","","Length: 1' 8 7/10"" = 525.78mm","Bronze","Found with another bronze sword + gold hair ornament.","Sword with leaf shaped blade, v-shaped hilt, 3 rivet holes. Point of blade missing. Sword in 3 pieces, now reconstructed","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23155521381","https://farm6.staticflickr.com/5724/23155521381_4d0d89932a_m.jpg","superuser",-1.0873,53.96,"SwordsPt2"
"50090","433","Sword","","Private (1993) - Baker, Mr. Frank,26 Bishopton Lane, Ripon, N. Yorks.,[May go to Museum at Ripon]","England,North Yorkshire,Ripon,River Ure,Found by Mr. Frank Baker 31 June 1992 in the late afternoon, laying flat on the river bed 5-6 meters from south bank. Mr. Baker was fishing at the time.","Ripon, Ripon, North Yorkshire HG4, UK","54.1361346","-1.5237756000000218","SE 3330 7025","31","6","1993","","","","","","","","","","Single Find","Typology: Sword with 3 rivets, 2 rivet holes in tang, 2 in shoulders, ricasso leaf shaped blade, edges notched.,Condition: complete","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22522729843","https://farm6.staticflickr.com/5647/22522729843_9a14dc5f44_m.jpg","superuser",-1.5238,54.1361,"SwordsPt2"
"50091","433","Sword","IIIb","Neward-on-Trent Municipal Museum,Accession no. 31-55,Loaned to museum by J. F. Sherwin, Esq., Black Horse Inn, Caythorpe, Near Lowdham, Notts.","England,Nottinghamshire,Bleasby,River Trent,Found in 1952 in the River Trent, near its south bank, 200 yards south of the Star and Garter Hotel, Bleasby.","Bleasby, Nottingham, Nottinghamshire NG14, UK","53.037614","-0.9343049999999948","Nat. Grid Ref. SK 726488","None","None","1952","400.05","69.85 at hilt; 31.75 at widest complete part of blade","","425.243","No patina, sword cleaned to show metal.","Badly pitted","6.35 at central rib","Length: 15 3/4"" = 400.05 mm,Width: 2 3/4"" = 69.85mm at hilt, 1 1/4"" = 31.75mm at widest complete part of blade,Thickness: Approx 1/4"" = 6.35 mm at central rib,Weight: 15 ozs. = 425.243 gms","","Unassociated find","Part of bronze sword blade; four rivets still in position at base of hilt, and the blade is bevelled from a central ridge to give two cutting edges. Slight flange along the edge of the hilt gives it a thickened edge. The point and the lower part of the blade are missing; so is rest of the hilt and the hand grip has done. Badly damaged cutting edge.","Unpublished","Compiled Sept. 1957. F. Waters, [?Anthony Porter, Curator]","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22725464157","https://farm6.staticflickr.com/5785/22725464157_db9182699d_m.jpg","superuser",-0.9343,53.0376,"SwordsPt2"
"50092","433","Leaf Shaped Sword","IIIc","City of Nottingham Art Museum,Given by Mr. Hugh L.P. Lowe,No. '02-14","England,Nottinghamshire,Nottingham,Lenton,Highfields House,Found during excavations in the pond.","Lenton, Nottingham, Nottingham NG7, UK","52.947769","-1.1775420000000167","","None","None","None","600","hilt 52 (approx); blade 42; + 20, 14, 42","","592.8","Light + dark green.","","6.5, 8, 6, 3.5, 5, 1.75","","","","In fairly good preservation. Cutting edge corroded in centre portion of blade, yellow bronze.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23129965412","https://farm6.staticflickr.com/5820/23129965412_eb313b7c36_m.jpg","superuser",-1.1775,52.9478,"SwordsPt2"
"50093","433","Sword (drawn 1/2 size) [""Aronstitlce?""]","C","City of Nottingham Art Museum,Reg. No. '28-180,Given by Mr. W. J. Thompson","England,Nottinghamshire,Nottingham,Dredged from the bed of the River Trent, near the culvert at Meadow Lane, below Nottingham.,June 1927","Meadow Ln, Nottingham NG2, UK","52.9446429","-1.1326669000000038","","None","6","1927","401","41; Length of hilt 60","","274.2","Brown & green patina","Yellow bronze","5.5","","","None","In good preservation","Unpublished","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22522729093","https://farm1.staticflickr.com/732/22522729093_0e8c0ffdfc_m.jpg","superuser",-1.1327,52.9446,"SwordsPt2"
"50094","433","Sword","IIb","Ashmolean Museum, Oxford,1896-1902 Pr. 348,Purchased","England,Oxfordshire,Banbury,St. John's Priory","Banbury, Banbury, Oxfordshire, UK","52.0629009","-1.3397750000000315","","None","None","None","643","46","","658.24","Dark brown patina.","","9.5","","","","Point imperfect, has been broken across middle of blade and repaired (modern).","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22725563878","https://farm1.staticflickr.com/676/22725563878_76c350a13a_m.jpg","superuser",-1.3398,52.0629,"SwordsPt2"
"50095","433","Sword","C","Ashmolean Museum, Oxford,1914 No. 735,J.H. Powell Collection,Purchased","England,Oxfordshire,Thames,Benson,Benson Ferry","Benson, Wallingford, Oxfordshire OX10, UK","51.621665","-1.1043059999999514","","None","None","None","560","38","","660.22","Pale blue-green patina, stained at hilt-end, especially one side, by contact with river gravel.","","10.5","","","","Two middle rivets preserved.","Proc. Soc. Antiq. N.S. xxiii, 160","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22725563578","https://farm6.staticflickr.com/5736/22725563578_fecbb9ac19_m.jpg","superuser",-1.1043,51.6217,"SwordsPt2"
"50096","433","Leaf shaped sword","IVa","National Museum of Wales, Cardiff,acquired  June 1923,23.227","Wales,Breconshire,Crickhowell, near,Cwm Du,on Pen Tir","Crickhowell, Crickhowell, Powys NP8, UK","51.856479","-3.1355100000000675","","None","None","None","652","blade 43; hilt 49, 26","","","","","blade 7.2","","","","There are 4 rivet holes, + 3 others which are not pierced through.","Arch. Camb. 1920, p. 282,PW No. 518","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22522728253","https://farm1.staticflickr.com/576/22522728253_6865b7bd0b_m.jpg","superuser",-3.1355,51.8565,"SwordsPt2"
"50097","433","Sword (fragment)","Frag.","National Museum of Wales, No. 8,47.26/10","Wales,Brecknockshire,Penwylt (on mountain above)","Penwyllt, Swansea, Powys SA9, UK","51.828603","-3.6638410000000476","","None","None","None","34","30.5","","","","","5","","","One of a hoard consisting of socketed celts, 2 gouges, a chisel + pieces of metal, 13 in all.","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22751661859","https://farm1.staticflickr.com/678/22751661859_43c7ac5620_m.jpg","superuser",-3.6638,51.8286,"SwordsPt2"
"50098","433","Sword Hilt","IV","Private Collection,The Earl of Powis,Powis Castle, Welshpool,No. 47,National Museum of Wales, 31.62/42","Wales,Montgomeryshire,Welshpool,Pool Quay,Crowther's Coppice,October 1862","Pool Quay, Welshpool, Welshpool, Powys SY21, UK","52.696322","-3.103386999999998","","None","10","1862","80","butt 27, broken end 28, slot 6","","56.9","Green","Twisted + broken","9","","","Part of ""Guilsfield"" hoard.","Broken ""fish-tail"" hilt of sword.","R.C.A.M Montgomery, No. 949 + refs.","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22521230034","https://farm1.staticflickr.com/565/22521230034_f94c30c6a1_m.jpg","superuser",-3.1034,52.6963,"SwordsPt2"
"50099","433","Leaf-shaped Sword (portion)","Frag","Private Collection,The Earl of Powis,Powis Castle, Welshpool,No. 37,National Museum Wales,31.62/39 (41)","Wales,Montgomeryshire,Welshpool,Pool Quay,Crowther's Coppice,October 1862","Pool Quay, Welshpool, Welshpool, Powys SY21, UK","52.696322","-3.103386999999998","","None","10","1862","335","43 (max), broken butt 35","","419.4","Green","Good - Edge slightly chipped","8","","Bronze","Part of ""Guilsfield"" Hoard","","R.C.A.M. Montgomery, No. 949 + refs.","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23155518271","https://farm6.staticflickr.com/5689/23155518271_c36366482b_m.jpg","superuser",-3.1034,52.6963,"SwordsPt2"
"50100","433","Leaf-Shaped Sword (portion) Fragments","Frag.","Private Collection,The Earl of Powis,Powis Castle, Welshpool,No. 38,National Museum of Wales,31.62/40","Wales,Montgomeryshire,Welshpool,Pool Quay,Crowther's Coppice,October 1862","Pool Quay, Welshpool, Welshpool, Powys SY21, UK","52.696322","-3.103386999999998","","None","10","1862","280","max 34","","284.6","Green","","8","","","Part of ""Guilsfield"" Hoard","2 pieces of broken blade; point missing.","R.C.A.M Montgomery, No. 949 + refs.","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22521229614","https://farm6.staticflickr.com/5793/22521229614_2c668d026c_m.jpg","superuser",-3.1034,52.6963,"SwordsPt2"
"50101","433","Sword (fragment)","Frag.","Private Collection,The Earl of Powis,Powis Castle, Welshpool,No. 49","Wales,Montgomeryshire,Welshpool,Pool Quay,Crowther's Coppice,Oct. 1862","Pool Quay, Welshpool, Welshpool, Powys SY21, UK","52.696322","-3.103386999999998","","None","10","1862","60","39","","77.3","Green","","9","","","Part of ""Guilsfield"" Hoard","","RCAM, Montgom., No. 949 + refs.","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22751660759","https://farm6.staticflickr.com/5792/22751660759_1192afb5c1_m.jpg","superuser",-3.1034,52.6963,"SwordsPt2"
"50102","433","Leaf-shaped Sword","Frag.","Shrewsbury Museum, No. 46,donor the Earl of Powis","Wales,Montgomeryshire,Welshpool,Pool Quay,(Guilsfield),Crowthers Cusip or Coppice,1862 in a field called ""The Camp""","Pool Quay, Welshpool, Welshpool, Powys SY21, UK","52.696322","-3.103386999999998","","None","None","1862","105","blade 40, 27","","over 102.76","grey green","fairly smooth, pitted with pin pricks, especially on face not shown","6, 7","","","Part of a hoard exhibited to the S of A bby Saml. Wood Esq. FSA on 16th April 1863.","","Proc. Soc. Ant. II (2nd S), p. 250 (as if upper part of spearhead No. 44),Arch. Cam. C (3rd S), p. 214,Evans, pp. 87, 114, 174, 285, 302, 315, 336, 339, 424, 467","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22725460997","https://farm6.staticflickr.com/5710/22725460997_e2860bce27_m.jpg","superuser",-3.1034,52.6963,"SwordsPt2"
"50103","433","Leaf Shaped Sword","","Shrewsbury Museum, No. 46,donor the Earl of Powis","Wales,Montgomeryshire,Welshpool,Pool Quay,Crowthers Camp or Coppice,1862","Pool Quay, Welshpool, Welshpool, Powys SY21, UK","52.696322","-3.103386999999998","","None","None","1862","105","blade 40, 27","","over 102.76","grey green","Fairily smooth, pitted with pin pricks, especially on the face not shown","6, 7","","","Part of a hoard exhibited to the S. of A. by Saml. Wood Esq. FSA on 16 April 1863","","Proc Soc. Ant. II (2nd S.) p. 250, (as if upper part of spearhead No. 44),Arch. Cambs. X (3rd S), p. 214,Evans, pp. 87, 114, 174, 285, 302, 315, 336, 339, 424, 467","Redraw W.E. Griffiths","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22725561258","https://farm6.staticflickr.com/5636/22725561258_73235944f6_m.jpg","superuser",-3.1034,52.6963,"SwordsPt2"
"50104","433","Socketed Sword","IVd","Powysland Museum, Welshpool,donor E.R. Morris, Esq.","Wales,Montgomeryshire,Llandinam","Llandinam, Llandinam, Powys SY17, UK","52.4850266","-3.4368855000000167","","None","None","None","146, 138","blade 10, 25, 35; socket 40, 33","","253.7","Green patina","","blade 5, --, --; socket 12, 16, 18, 24","","","","Broken cleanly in two parts.","Mont. Coll. Vol. 14, p. 269","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22823767940","https://farm6.staticflickr.com/5788/22823767940_701b9a6b67_m.jpg","superuser",-3.4369,52.485,"SwordsPt2"
"50105","433","Leaf Shaped Sword","IVa","Ellesmere Museum,Pres. by W. Nugent Monck, 1920","England,Shropshire,Ellesmere,Val Hill in the township of Tetchill,found by a workman while grubbing up a fence","Ellesmere, Ellesmere, Shropshire SY12, UK","52.906718","-2.9003380000000334","","None","None","None","467","hilt 42, blade 35.5","","457","Reddish brown patina rubbed off in places.","Slightly pitted in one or two places.","blade 6","","","","Hilt broken off through rivet hole. Blade broken near point + roughly mended. Edge chipped near fracture. Point slightly filed.","Rdt. Kingon, Shrops. Arch. Trans., IV (2ns Series, 1892), 280,Anden, Vic. Co. Hist. Shrops, I, 202, (under ""Bagley""),""Times"", 14th March 1921","The sword seems to have been broken by the workmen who found it. It was taken to the Rev. Walter Moore, Rector of Hordley, who had it mended by the Hordley Blacksmith, who was probably responsible for filing the point. From the Rev. Walter Moore, it passed into the hands of his son, Mr. Charles Moore, of the Hollies Ellesmere, at whose death it was given to the Ellesmere Museum by his executor.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22823767700","https://farm1.staticflickr.com/630/22823767700_0d5b23ea41_m.jpg","superuser",-2.9003,52.9067,"SwordsPt2"
"50106","433","Leaf Shaped Sword","VI","Private Collection,1923,Lord Herlech,Brogyntyn, Oswestry,No. 1","England,Shropshire,Selattyre,Brogyntyn (formerly Porkington),near Oswestry,Before 1850","Brogyntyn, Oswestry, Shropshire SY10, UK","52.8731495","-3.07279010000002","","None","None","1850","381","hilt 53, blade 30","","509.6","Grey patina, slight indications of golden brown metal","Scratched","blade 7, 10","","","Apparently part of a small hoard - this sword, a chisel + a gouge. It seems to be the same hoard as the Oswestry ""Brazier""","6 Rivet holes originally (the outer ones are small)","Arch. Jour. VII, 195,Evans, B. Impl. p. 466,Anden, V.C.H., Shrops I, does not mention it.","Labelled: ""Ancient British Sword, of bronze, imperfect at the point"". This has been crossed out + on the other side of label is written: ""Leaf Shaped Roman Sword""","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22751659849","https://farm1.staticflickr.com/778/22751659849_2f85d327b0_m.jpg","superuser",-3.0728,52.8731,"SwordsPt2"
"50107","433","Sword","","Unknown,In possession of Owen Salisbury Beveton Esq. of London in 1796 (c); given to him by Edward Gatacre Esq., of Gatacre, nr Bridgenorth (c),Exhibited to Antiquaries 1776","England,Shropshire,River Severn,Quatford,""...as he (Galacre) was fishing, some years since, at Quatford, about 2 miles below the town just mentioned (Bridgenorth), he drew from the bottom of the Severn, with his line, a brass sword"" (c)","Quatford, Bridgnorth, Shropshire WV15, UK","52.511572","-2.3846419999999853","SO 73 90","None","None","None","584.2","","","","","","","Length: ""1 foot 11 inches in length"" = 584.2mm","","8. SIngle Find","","a) Society of Antiquaries Minutes, Vol.   , 11 Jan 1776, 295,b) Grace 1786, pl. XIII fig. 4, p. vi.,c) Moseley M.S. (1796), 7-9 - PRBA Library, pl. no. 7.1","Archive:  Salop. S & M - SA 398, see duplicate set,PRBAF: SI; Ext. CI; Rec. SN June 80; Source: R","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22725459657","https://farm1.staticflickr.com/694/22725459657_2d02326ff0_m.jpg","superuser",-2.3846,52.5116,"SwordsPt2"
"50108","433","Sword","","Evans, Mr. Roy - private (1981),32 Fir Grove, Oswestry, Shropshire","England,Shropshire,Whittington,Lower Berghill,Found summer of 1976 by Roy Evans, spotted partly exposed on surface of field which was rough-ploughed at the time.","Whittington, Oswestry, Shropshire, UK","52.87353","-3.0035050000000183","SJ 362 305","None","None","1976","641","hilt [fi. mid.] 39.6; shoulders 48.8; max W. bl. 39","","671.9","","","max th. 8.7","","","8a. SIngle Find","Condition: damage on one face possibly resulting from farm implement","","Archive: Illustn. + Photos see DF,DF(S); SI; CI; Rec: SN Oct. 81; Source: Sb. I; Sub Inf.: Alan Tyles - 20/10/81, Salop. S & M Record.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22521227604","https://farm1.staticflickr.com/763/22521227604_1f5c77c9b9_m.jpg","superuser",-3.0035,52.8735,"SwordsPt2"
"50109","433","Sword [""Arans...?""]","C","Winwick Castle, No. 236","England,Somerset,Bath,Nr. Gasometer, at depth of 30 ft.,1848","Bath, Bath, Bath and North East Somerset, UK","51.375801","-2.359903900000063","","None","None","1848","443","42","","368.4","Brown patina bronze patches.","Smooth","6","","","Fragments of bone (probably from haft).","Has four rivets in position.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22751659479","https://farm6.staticflickr.com/5744/22751659479_e0af3e2f52_m.jpg","superuser",-2.3599,51.3758,"SwordsPt2"
"50110","433","Leaf Shaped Sword [""Aran...?]","B","Glastonbury Museum (O.16),Donor J. A. Porch, Esq.","England,Somerset,Glastonbury (near),Turbaries","Glastonbury, Somerset, UK","51.147427","-2.718454000000065","","None","None","None","438","blade 42; hilt end 24, 48","","389.81","Bronze green patina","","4","","","","Edge dented","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22823766750","https://farm6.staticflickr.com/5711/22823766750_e1aaf44c38_m.jpg","superuser",-2.7185,51.1474,"SwordsPt2"
"50111","433","Leaf shaped sword","IIIb","Taunton Castle Museum,Purchased from Downside Abbey near Bath,Nov. 1917","England,Somerset,Midsomer Norton","Midsomer Norton, Bath and North East Somerset, UK","51.285199","-2.485936000000038","","None","None","None","620","hilt 38, 43; blade 43; longest rivet 18.5","","","","","blade 7.5","","","","3 rivets (evidently removed),Blade slightly broken + repaired near hilt.","Procs. Somerset Arch. Soc., Vol. XXIII, I, 69.72 + LXIV p. lvi","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22725559548","https://farm1.staticflickr.com/782/22725559548_fe5da9c2e1_m.jpg","superuser",-2.4859,51.2852,"SwordsPt2"
"50112","433","Leaf shaped sword","IVa","Taunton Castle Museum,deposited by H.C. Price, Esq., 1901","England,Somerset,Pitney Moor,2 1/2 miles N.E. of Langport)","Langport, Langport, Somerset TA10, UK","51.038134","-2.8287189999999782","","None","None","None","447","hilt 46; blade 28, 31","","326","","Corroded","blade 6, 8","","","","Hilt very incomplete. 4 Rivet holes.","Proc. Som. A + N.H.S., XLVII, part II, pp. 230-233","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22521226734","https://farm6.staticflickr.com/5726/22521226734_660110fe38_m.jpg","superuser",-2.8287,51.0381,"SwordsPt2"
"50113","433","Leaf shaped sword","IVa","Taunton Castle Museum, 36","England,Somerset,Stogursey,Wick Park","Wick Park Cottage, Farringdon Hill, Stogursey, Bridgwater, Somerset TA5 1TJ, UK","51.1892186","-3.122739000000024","","None","None","None","144","blade 31; hilt 52, 23","","179","","","7, 8","","","Part of hoard","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22725458427","https://farm6.staticflickr.com/5694/22725458427_7b71fae770_m.jpg","superuser",-3.1227,51.1892,"SwordsPt2"
"50114","433","Leaf shaped sword","IVa","Somerset Taunton Castle Museum, 37","England,Somerset,Stogursey,Wick Park","Wick Park Cottage, Farringdon Hill, Stogursey, Bridgwater, Somerset TA5 1TJ, UK","51.1892186","-3.122739000000024","","None","None","None","139","blade 25; hilt 49, 20","","144.5","","","blade 6; hilt 5","","","Part of a hoard","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22823765820","https://farm6.staticflickr.com/5783/22823765820_b6353bf9b8_m.jpg","superuser",-3.1227,51.1892,"SwordsPt2"
"50115","433","Sword (hilt)","IVd","Taunton Castle Museum, 38","England,Somerset,Stogursey,Wick Park","Wick Park Cottage, Farringdon Hill, Stogursey, Bridgwater, Somerset TA5 1TJ, UK","51.1892186","-3.122739000000024","","None","None","None","67","23, 43","","90.5","","","8","","","Part of hoard","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/22823765480","https://farm1.staticflickr.com/758/22823765480_e76a4e619d_m.jpg","superuser",-3.1227,51.1892,"SwordsPt2"
"50116","433","Leaf shaped sword [? cay's tongue]","IV","Somerset Taunton Castle Museum, 97,31 2","England,Somerset,Stogursey,Wick Park","Wick Park Cottage, Farringdon Hill, Stogursey, Bridgwater, Somerset TA5 1TJ, UK","51.1892186","-3.122739000000024","","None","None","None","70","blade 40","","92","","","9","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/23155513921","https://farm1.staticflickr.com/574/23155513921_d4f943bd9d_m.jpg","superuser",-3.1227,51.1892,"SwordsPt2"
