"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","lon","lat","project"
"15385","433","Lump","","London, British Museum, 93.4-16.150,Presented by A. W. Franks,26/4/93","England,Kent,Minster,Ebbsfleet,1893","Minster, Ramsgate, Kent CT12, UK","51.336651","1.3144360000000006","","None","None","1893","","","","","","","","","","Founder's hoard, 93.4-26.9-151","","Proc. Soc. Ant. 2nd ser., XIV, 309,Proc. Soc. Ant. 2nd ser., XV, 138,V.C.H., Kent, I, 322,R.F. Jessup, 'Kent', 110","ND 75; CI","Joellen mcGann","https://farm6.staticflickr.com/5607/15414836760_fc213e0bfc_b.jpg","https://www.flickr.com/photos/MicroPasts/15414836760","superuser",1.3144,51.3367,"miscellaneous"
"15386","433","Thin Bronze Plate","","British Museum, 93.4-26.150","England,Kent,Minster,Ebbsfleet","Minster, Ramsgate, Kent CT12, UK","51.336651","1.3144360000000006","","None","None","None","","","","","","","","","","","","","See new index.","Joellen mcGann","https://farm6.staticflickr.com/5610/15413816739_40874f2629_b.jpg","https://www.flickr.com/photos/MicroPasts/15413816739","superuser",1.3144,51.3367,"miscellaneous"
"15387","433","49 Lumps (Cake Frags)","","British Museum, 93.4-26.151","England,Kent,Minster,Ebbsfleet","Minster, Ramsgate, Kent CT12, UK","51.336651","1.3144360000000006","","None","None","None","","","","","","","","","","","","","See new index","Joellen mcGann","https://farm4.staticflickr.com/3939/14980276193_5cdf19783a_b.jpg","https://www.flickr.com/photos/MicroPasts/14980276193","superuser",1.3144,51.3367,"miscellaneous"
"15388","433","49 Lumps Copper Cakes Fragments","I","British Museum, 93.4-26.151,Presented by A. W. Franks, Esq.,26/4/1893","England,Kent,Isle of Thanet,Minster (Ebbs Fleet 1893),Founder's Hoard","Minster, Ramsgate, Kent CT12, UK","51.336651","1.3144360000000006","","None","None","1893","","","","","","","","","","9-151","49 Fragments from crucibles of various sizes.","Proc. S. A. 2d S., Vol. XIV, p. 309","OK","Joellen mcGann","https://farm6.staticflickr.com/5604/15413816689_d0ca038c56_b.jpg","https://www.flickr.com/photos/MicroPasts/15413816689","superuser",1.3144,51.3367,"miscellaneous"
"15389","433","Cast Fragment (of Knife?) ?Chisel","","British Museum, 93.4.26.140,Presented by A. W. Franks,26/4/1893","England,Kent,Isle of Thanet,Minster (Ebbs Fleet 1893),Founder's Hoard","Minster, Ramsgate, Kent CT12, UK","51.336651","1.3144360000000006","","None","None","1893","","","","63","Green","Very corroded","","","","Hoard consisting of 1 palstave, 2 winged celts, 13 socketed celts, 3 spear-heads, fragment of sickle, triangular knife, socketed knife, socketed hammer, fragment of implement, flanged ring, 3 pieces of harness, and 2 jets.","Fragment of implement nearly flat. At one end a blunt cutting?","Proc. S. A. 2d S., Vol. XIV, p. 309,Proc. S. A. 2nd S. Vol, XV, 138.","See new index.,CI","Joellen mcGann","https://farm4.staticflickr.com/3947/15597773281_bbe8820691_b.jpg","https://www.flickr.com/photos/MicroPasts/15597773281","superuser",1.3144,51.3367,"miscellaneous"
"15390","433","Cast Fragment (Knife?)","","London, British Museum, 93.4-26.140,Presented by A. W. Franks,26/4/93","England,Minster,Ebbsfleet,1893","Minster, Ramsgate, Kent CT12, UK","51.336651","1.3144360000000006","","None","None","1893","57","43","","","","","","","","Founder's Hoard, 93.4-26.9-151","","Proc. Soc. Ant. 2nd ser., XIV, 309,Proc. Soc. Ant. 2nd ser. XV, 138,VCH, Kent, I, 322,R. F. Jessup, 'Kent', 110","ND 75","Joellen mcGann","https://farm4.staticflickr.com/3948/15414439887_169533e40c_b.jpg","https://www.flickr.com/photos/MicroPasts/15414439887","superuser",1.3144,51.3367,"miscellaneous"
"15391","433","24 Cakes of Metal (Fragments, some showing curve of crucible)","3","British Museum, 18 (Not catalogued),Given by A. W. Franks, Esq.,1893.2-5.29-52","England,Kent,(Rochester, near),Stoke, Hoo,Founder's Hoard","Upper Stoke, Rochester, Medway ME3, UK","51.4461013","0.6213103999999703","TQ 82 75","None","None","None","","","","585","Green and brown patina","Corroded","","","","Hoard of 12 socketed celts and 9 fragments, 2 socketed gouges, fragment of mould, jet, 5 fragments of swords, and 3 cakes of metal. 1-23","Weights: 585 gms; 557 gms; 327 gms","","CI","Joellen mcGann","https://farm6.staticflickr.com/5613/15576761696_b482163e28_b.jpg","https://www.flickr.com/photos/MicroPasts/15576761696","superuser",0.6213,51.4461,"miscellaneous"
"15392","433","24 Frags. of Metal Cake","","London, British Museum, 93.2-5.29-52","England,Kent,Stoke,Hoo","Hoo, Medway, UK","51.420212","0.5633119999999963","","None","None","None","","","","","","","","","","Founder's Hoard","","","","Joellen mcGann","https://farm6.staticflickr.com/5614/15576761546_af7f46b584_b.jpg","https://www.flickr.com/photos/MicroPasts/15576761546","superuser",0.5633,51.4202,"miscellaneous"
"15393","433","Fragment of Moud for Socketed Celts","Frag","British Museum, 1893.2-5.27,Given by A. W. Franks, Esq.","England,Kent,(Rochester, near),Stoke, Hoo,Founder's Hoard","Hoo,","51.420212","0.5633119999999963","TQ 82 75","None","None","None","","","","70","Brownish","Slightly Corroded","","","","1-23: Hoard of 12 socketed celts and 9 fragments, 2 socketed gouges, fragment of mould, jet, 5 fragments of swords, and 3 cakes of metal.","","","Almost OK (section),CI","Joellen mcGann","https://farm6.staticflickr.com/5607/15600432975_4c004b75f2_b.jpg","https://www.flickr.com/photos/MicroPasts/15600432975","superuser",0.5633,51.4202,"miscellaneous"
"15394","433","Mould Fragment for Socketed Axe","","London, British Museum, 93.2-5.27","England,Kent,Stoke,Hoo","Hoo, Medway, UK","51.420212","0.5633119999999963","","None","None","None","39","41","","","","","","","","Founder's hoard","","","ND 74","Joellen mcGann","https://farm4.staticflickr.com/3942/14979694544_ecddc1b740_b.jpg","https://www.flickr.com/photos/MicroPasts/14979694544","superuser",0.5633,51.4202,"miscellaneous"
"15395","433","Adze","A4","Harris Free Public Library and Museum, Preston,5,Presented by Edmund Dickson, Esq.","England,Lancashire,Martinmere, near","Martin Mere, Burscough, Ormskirk, Lancashire L40, UK","53.6225","-2.868610999999987","","None","None","None","127","20","33","155","","","18","Width: edge 33mm; section 20mm; 22mm,Weight: 155.182 gms","","Palstave No. 6","","","","Joellen mcGann","https://farm4.staticflickr.com/3947/14980275333_090fed7240_b.jpg","https://www.flickr.com/photos/MicroPasts/14980275333","superuser",-2.8686,53.6225,"miscellaneous"
"15396","433","Palstave Adze","A4","Mortimer Archaeological Collection,Hull Munic. Mus.,143","England,Lincolnshire,Messingham","Messingham, North Lincolnshire, UK","53.5275869","-0.6511980000000221","","None","None","None","107","17","","119","Brown","Smooth","18","","","","Palstave (may have been Chisel or Adze)","Hull Museums, No. 213, page 26, Ref. 86","","Joellen mcGann","https://farm4.staticflickr.com/3936/15600432675_a2e792f6c7_b.jpg","https://www.flickr.com/photos/MicroPasts/15600432675","superuser",-0.6512,53.5276,"miscellaneous"
"15397","433","Palstave Adze","","Hull Museum, 148","England,Lincolnshire,Messingham,1926-27","Messingham, North Lincolnshire, UK","53.5275869","-0.6511980000000221","","None","None","1926","109","20","34","142","Bronze to brown patina, flecked green in places.","","18","Thickness: 18mm; 17mm,Weight: 141.75 gms","","","Beautiful condition. Very sharp edge.","Figured and described in ""The Naturalist"", May 1927, p. 140.","","Joellen mcGann","https://farm4.staticflickr.com/3956/15601269242_07e6753c7b_b.jpg","https://www.flickr.com/photos/MicroPasts/15601269242","superuser",-0.6512,53.5276,"miscellaneous"
"15398","433","Palstave Chisel Transverse Axe-Like","A4","Doncaster Museum, 54","England,Lincolnshire,Sandtoft,1816,on the surface","Sandtoft, Doncaster, North Lincolnshire DN8, UK","53.565174","-0.8787770000000137","","None","None","1816","124","22","23","120","","Corroded","23","Width: edge 23mm; middle 22mm; butt 9mm,Thickness: 23mm; 6.5mm","Bronze","","The edge and the socket are in opposite planes.","","","Joellen mcGann","https://farm4.staticflickr.com/3939/15413815959_59fe1d569c_b.jpg","https://www.flickr.com/photos/MicroPasts/15413815959","superuser",-0.8788,53.5652,"miscellaneous"
"15399","433","Collar Joint","","Norwich Castle Museum, Acc. No. 59.108.954","England,Norfolk,Norwich,Eaton,UNE 1884/5,Hoard found 6 Ft deep in digging foundations for new buildings (exact site unknown)","Eaton, Norwich, Norwich, Norfolk NR2, UK","52.62126","1.271429000000012","","None","None","1884","","","","","","","","","","Part of Hoard","Diam. 65mm; Ht. 21mm,? cf. Evans A.B.I., Fig. 503","Proc. Soc. Ant. Lond. 2 Ser, XI, 1885, 42-52","","Joellen mcGann","https://farm4.staticflickr.com/3951/15414324688_59fe1d569c_b.jpg","https://www.flickr.com/photos/MicroPasts/15414324688","superuser",1.2714,52.6213,"miscellaneous"
"15400","433","Flanged Disc","NC","Norwich Castle Museum,Acc. No. 108.954 (59)","England,Norfolk,Norwich,Eaton,Hoard found 6 ft deep in digging foundations for new buildings, 1884.,Exact site unknown","Eaton, Norwich, Norwich, Norfolk NR2, UK","52.62126","1.271429000000012","","None","None","1884","","","","","","","","","","Part of hoard.","Diameter 65mm; Height: 22mm","Proc. Soc. Ant. Lond. 2nd ser. XI (1885) 42-52.,Bronze Age Metalwork in Norwich Castle Museum (1966) 28 and Fig. 77.","Treated 1968-69.","Joellen mcGann","https://farm4.staticflickr.com/3949/15576760646_1500725e17_b.jpg","https://www.flickr.com/photos/MicroPasts/15576760646","superuser",1.2714,52.6213,"miscellaneous"
"15401","433","Four Cast Fragments","","London, British Museum, 1902.5-15.21","England,Shropshire,Clungunford,Broadward Hall","Clungunford, Craven Arms, Shropshire SY7, UK","52.4036029","-2.884545000000003","","None","None","None","","","","","","","","","","","","","See new index.,CI","Joellen mcGann","https://farm4.staticflickr.com/3953/15414835600_4824905009_b.jpg","https://www.flickr.com/photos/MicroPasts/15414835600","superuser",-2.8845,52.4036,"miscellaneous"
"15402","433","Six Nondescript and Amorphous Fragments","","London, British Museum, WG unregistered","England,Shropshire,Clungunford,Broadward Hall","Clungunford, Craven Arms, Shropshire SY7, UK","52.4036029","-2.884545000000003","","None","None","None","","","","","","","","","","","","","See new index.,CI","Joellen mcGann","https://farm4.staticflickr.com/3949/15414324538_ef1baf9e32_b.jpg","https://www.flickr.com/photos/MicroPasts/15414324538","superuser",-2.8845,52.4036,"miscellaneous"
"15403","433","Mould for Socketed Axe","","BM, OA 116","England,Somerset,Quantocks","Quantocks, Bath, Bath and North East Somerset BA2 5PF, UK","51.3608674","-2.3588349000000335","ST 13","None","None","None","","","","","","","","","","","","","CI","Joellen mcGann","https://farm4.staticflickr.com/3953/15601268892_75f88e75b0_b.jpg","https://www.flickr.com/photos/MicroPasts/15601268892","superuser",-2.3588,51.3609,"miscellaneous"
"15404","433","Several Axes","","Unknown","England,Staffordshire,Norbury,Oulton","Oulton, Stone, Staffordshire ST15, UK","52.9180925","-2.135705700000017","c. SJ 78 22","None","None","None","","","","","","","","","","1a. Hoard","","","Archive: AFI,PRBAF: SI,Ext.: CI,Rec. SN Dec. 78,Source: R","Joellen mcGann","https://farm4.staticflickr.com/3949/15414835530_70b8871f3d_b.jpg","https://www.flickr.com/photos/MicroPasts/15414835530","superuser",-2.1357,52.9181,"miscellaneous"
"15405","433","Axe Blade, Fragment Probably from a Palstave","","Ipswich Museum,Christchurch Mansion Collection,No. 1920.51.16","England,Suffolk,""Herr...."",June 9th 1868,Probably Herringswell, perhaps Herringfleet","Herringswell, Bury Saint Edmunds, Suffolk IP28, UK","52.301184","0.5161849999999504","","9","6","1868","80","27","69","251","Green and bronze patina","Slightly bruised","25","","Bronze","","Condition good.","","Labelled: ""Suffolk"" (Found at Herr..., Jun 9, 1868""),CI, SI","Joellen mcGann","https://farm4.staticflickr.com/3945/15576760456_9f4fe50307_b.jpg","https://www.flickr.com/photos/MicroPasts/15576760456","superuser",0.5162,52.3012,"miscellaneous"
"15406","433","Cake Frag.","","London, British Museum, 58.1-13.2","England,Suffolk,Martlesham","Martlesham, Suffolk, UK","52.073269","1.2805650000000242","TM 25 47","None","None","None","77","58","","","","","33","","","Found with Roman bronze pedestal??","","","CI","Joellen mcGann","https://farm4.staticflickr.com/3938/14980274763_19516d97ce_b.jpg","https://www.flickr.com/photos/MicroPasts/14980274763","superuser",1.2806,52.0733,"miscellaneous"
"15407","433","Axe Blade","","Worthing Museum, 54/441,Presented 17 July 1954 by F. L. Williams, 2 Peveril Drive, Sompting","England,Sussex (West),East Preston,The Ridings,""Seaward""","The Ridings, East Preston, Littlehampton, West Sussex BN16 2TW, UK","50.8061608","-0.4853094999999712","TQ 0683 01875","None","None","None","36","30","","","","Dull milky green patina; much pitted to pale green dusty pocks, or purple brown sur.; lumpy corr. developments also.","","","","1b. Hoard","Dimensions: EL 35.5; EWe 30.3,Manufacture: bl. tip hollow on one side; well curved e. bev. close to break on either face,Condition: Most of edge chipped, or patina flaked; main break prob. recent - grey-brown colour.,Attached Material: Fawn Soil traces.","","Labels/Markings: white ink: 54.441,Archive: PIF; AFI,PRBAF: DF (C); SI,Ext. CI,Rec.: SN Nov. 78,Source MV,Old Card: 1","Joellen mcGann","https://farm6.staticflickr.com/5605/15414438527_493533b6f3_b.jpg","https://www.flickr.com/photos/MicroPasts/15414438527","superuser",-0.4853,50.8062,"miscellaneous"
"15408","433","Palstave","Frag","Worthing Museum, 54/441","England,Sussex,East Preston,""Seaward"",The Ridings,Discovered by workmen digging a drainage inspection box immediately to the south of the front door of ""Seaward"", Found 18 ins. deep, July 1954","The Ridings, East Preston, Littlehampton, West Sussex BN16 2TW, UK","50.8061608","-0.4853094999999712","TQ 068018","None","7","1954","","","","","","","","","","9 implements found only one palstave and this fragment remaining.","Frag of blade.","","","Joellen mcGann","https://farm6.staticflickr.com/5615/15576760406_abf4d1808d_b.jpg","https://www.flickr.com/photos/MicroPasts/15576760406","superuser",-0.4853,50.8062,"miscellaneous"
"15409","433","Axe Blade","","Bolton, Mr. J. - private,Scotland House, Binested, Sussex","England,Sussex (West),Madehurst,Rewell Hill","Madehurst, Arundel, West Sussex BN18, UK","50.88476499999999","-0.6000699999999597","c. SU 9952 0972","None","None","None","","","","","","","","","","1b. Hoard","","","Archive: AFI,PRBAF: DF(S); SI,Ext.: CI,Rec.: SN April 79,Source: Sb 1,Sub. Inf.: Newbury, 30/4/79","Joellen mcGann","https://farm6.staticflickr.com/5600/15414438267_4e13f4108b_b.jpg","https://www.flickr.com/photos/MicroPasts/15414438267","superuser",-0.6001,50.8848,"miscellaneous"
"15410","433","Jet","","British Museum, W.G. 2162,Given by J. Pierpont Morgan, Esq. 1909,Greenwell Collection","England,Sussex (East),Lewes","Lewes, Lewes, East Sussex, UK","50.87387200000001","0.008780000000001564","","None","None","None","43","38","","54","Green","Green corroded","","","","Hoard of 5 palstaves, 7 socketed axes, 1 fragment, 1 jet, and 12 copper cakes.","Oval top; unequal ribs below","","Almost OK,New drawing available.,CI","Joellen mcGann","https://farm6.staticflickr.com/5606/14980274213_86b866d834_b.jpg","https://www.flickr.com/photos/MicroPasts/14980274213","superuser",0.0088,50.8739,"miscellaneous"
