"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","lon","lat","project"
"4377","433","Flanged Celt","","Herts County Museum, St. Albans, lent by Capt. J.H. Ball, RAF","italy, tuscany, florence, fiesole","fiesole, italy","43.81262","11.29376015","","None","None","None","244","34","48","461","dark brown","smooth","7","Width: edge 47.5; middle 33.5; butt 35, , Thickness: 7; 7.5; 8; 23.5; 24, , Weight: 460.68 gms","","","Edge a little pitted.","","","Joellen mcGann","http://farm4.staticflickr.com/3767/13306352523_b50fafbe7a_b.jpg","http://www.flickr.com/photos/MicroPasts/13306352523","superuser",11.2938,43.8126,"drawB8"
"4378","433","Flanged Celt","","Herts County Museum, St. Albans, lent by Capt. J.H. Ball, RAF","italy, umbria, terni, orvieto","orvieto, italy","42.72467","12.11291057","","None","None","None","152","31","48","397","medium green","covered with a dark green thin encrustment on one side of the septum and whitish substance on the other.","25","Site: Orvieto is in Umbria, province of Treni and not in Tuscany.  This has been corrected., , Length: 151.5 , , Width: edge 48; middle 31; butt 28.5, , Thickness: 25; 10.5; 24, , Weight: 396.88 gms","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7416/13306201075_92d1e261cf_b.jpg","http://www.flickr.com/photos/MicroPasts/13306201075","superuser",12.1129,42.7247,"drawB8"
"4379","433","Flanged Celt","","Herts County Museum, St. Albans, lent by Capt. J.H. Ball, RAF","italy, umbria, orvieto","orvieto, italy","42.71862","12.10879070","","None","None","None","170","33","55","425","matte patina of lightish blue in this is really an encrusted over an olive green patina","rough","18","Width: edge 55; middle 33; butt 31, , Thickness: 17.5; 8.5; 18, ,","","","Flanges are slightly cracked on one side.","","","Joellen mcGann","http://farm4.staticflickr.com/3741/13306562544_bc9210acef_b.jpg","http://www.flickr.com/photos/MicroPasts/13306562544","superuser",12.1088,42.7186,"drawB8"
"4380","433","Flanged Celt","","Charterhouse Museum","italy, tuscany, near volterra, bed of the cecina","volterra, italy","43.92290","10.39859322","","None","None","None","99","27","39","202","a yellowish green colour","in fair condition","15","Width: edge 39; butt 27, , Thickness: 15, 13","","","","","","Joellen mcGann","http://farm4.staticflickr.com/3751/13306562424_6ec2ab4f30_b.jpg","http://www.flickr.com/photos/MicroPasts/13306562424","superuser",10.3986,43.9229,"drawB8"
"4381","433","Flanged Celt","","Charterhouse Museum, No. 8","italy, tuscany","tuscany","43.45865","11.13892040","","None","None","None","149","30","46","308","brown and green","","11","Site: unspecified location in Tuscany, italy, geolocation not accurate to 10 kms., , Width: edge: 46; middle 30; butt 29, , Thickness 11; 14","","","In poor condition. Edge damaged by use","","","Joellen mcGann","http://farm8.staticflickr.com/7423/13306200575_685335f1ce_b.jpg","http://www.flickr.com/photos/MicroPasts/13306200575","superuser",11.1389,43.4586,"drawB8"
"4382","433","Flanged Celt","","National Museum of Wales, Cardiff, Avebury Collection, 17.65/3","italy, umbria, perugia","perugia, italy","43.11196","12.38901040","","None","None","None","59","36","34","","green white","","4","Site: Perugia is in Umbria, this has been added, , Width: edge 34; middle 36; butt 22, , Thickness: 4; 6","","","Good condition","","","Joellen mcGann","http://farm4.staticflickr.com/3798/13306200435_5d503200ea_b.jpg","http://www.flickr.com/photos/MicroPasts/13306200435","superuser",12.389,43.112,"drawB8"
"4383","433","Flanged Celt","","National Museum of Wales, Cardiff, Avebury Collection, 17.65/2","italy, umbria, perugia","perugia, italy","43.11196","12.38901040","","None","None","None","110","25","43","","green white","","13","Site: Perugia is in Umbria, this has been added., , Width: edge 43; middle 25; butt 25, , Thickness 13; 8.5","","","Good condition.","","","Joellen mcGann","http://farm8.staticflickr.com/7077/13306351363_24f175b3aa_b.jpg","http://www.flickr.com/photos/MicroPasts/13306351363","superuser",12.389,43.112,"drawB8"
"4384","433","Flanged Celt","","Pitt Rivers Museum, Oxford, P.R. 1443","italy, 8 july 1924 (? date)","italy","42.63843","12.67429700","","None","None","None","136","28","44","","","","10","Site: unspecified location in Italy; geolocation not accurate to 10 kms; date in site has no further information, , Width: blade 44; middle 28; butt 28, , Thickness 10; 14","","","","","","Joellen mcGann","http://farm4.staticflickr.com/3722/13306561484_3d7ddcc0fc_b.jpg","http://www.flickr.com/photos/MicroPasts/13306561484","superuser",12.6743,42.6384,"drawB8"
"4385","433","Flanged Celt","","Pitt Rivers Museum","italy","italy","43.16154","12.46555677","","None","None","None","146","22","49","","","","8","Site: Unspecified location in Italy - geolocation is not accurate to 10 kms., , Width: edge 49; butt 22; 24, , Thickness: 8; 11, ,","","","","","","Joellen mcGann","http://farm3.staticflickr.com/2841/13306351093_6b46252cec_b.jpg","http://www.flickr.com/photos/MicroPasts/13306351093","superuser",12.4656,43.1615,"drawB8"
"4386","433","Flanged Celt","","Herts County Museum, St. Albans, lent by Capt. J.H. Ball, RAF","italy","italy","43.13749","12.42161145","","None","None","None","155","30","49","284","One side is pitted and there the patina is chiefly light green. Patina dark green on one side.","smooth","17","Site: Unspecified location in Italy - geolocation is not accurate to 10 kms., , Length: 154.5 mm, , Width: edge 48.5; middle 30; butt 30, , Thickness 16.5; 7.5; 15, ,","","","Edges of flanges are damaged through corrosion.","","","Joellen mcGann","http://farm3.staticflickr.com/2893/13306350993_9d9da68a97_b.jpg","http://www.flickr.com/photos/MicroPasts/13306350993","superuser",12.4216,43.1375,"drawB8"
"4387","433","Flanged Celt","","Herts County Museum, St. Albans, lent by Capt. J.H. Ball, RAF","italy","italy","43.14551","12.46555677","","None","None","None","149","25","59","234","a good deal cleaned, dark golden bronze and some patina of dark green","smooth.","13","Site: unspecified location in Italy - geolocation not accurate to 10 kms, , Width: edge 59; middle 25; butt 21, , Thickness: 13; 8; 12.5, , Weight: 233.88 gms","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7244/13306199765_2d071e816d_b.jpg","http://www.flickr.com/photos/MicroPasts/13306199765","superuser",12.4656,43.1455,"drawB8"
"4388","433","Flanged Celt","","Herts County Museum, St. Albans, lent by Capt. J.H. Ball, RAF","italy","italy","43.15352","12.47654309","","None","None","None","173","25","56","337","polished dark green","smooth","9.5","Site: unspecified location in Italy - geolocation not accurate to 10 kms, , Width: edge 56; middle 25; butt 25, , Thickness: 9.5; 12.5; 13, , Weight: 336.65 gms","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7003/13306350663_3c31d093bd_b.jpg","http://www.flickr.com/photos/MicroPasts/13306350663","superuser",12.4765,43.1535,"drawB8"
"4389","433","Flanged Celt","","Herts County Museum, St. Albans, lent by Capt. J.H. Ball, RAF","italy","italy","43.14551","12.45457044","","None","None","None","173","31","63","344","olive green","smooth - traces of clay","15","Site: unspecified location in Italy - geolocation not accurate to 10 kms, , Width: edge 63; middle 30.5; butt 30, , Thickness: 15; 16; 7, , Weight: 343.74 gms","","","","","","Joellen mcGann","http://farm4.staticflickr.com/3710/13306560854_bda875093b_b.jpg","http://www.flickr.com/photos/MicroPasts/13306560854","superuser",12.4546,43.1455,"drawB8"
"4390","433","Flanged Celt","","Vize Collection No 1774, at Sotheby's No. 117/1","italy","italy","43.16154","12.44358411","","None","None","None","198","34","58","459","medium green patina polished","smooth. very slight encrustment almost all over and traces of light earth","9","Site: unspecified location in Italy - geolocation not accurate to 10 kms, , Width: edge 58; middle 33.5; butt 29, , Thickness: 9; 17, , Weight: 457.14 gms","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7004/13306560684_3bf38aec81_b.jpg","http://www.flickr.com/photos/MicroPasts/13306560684","superuser",12.4436,43.1615,"drawB8"
"4391","433","Flanged Celt","","Lukis Museum, Guernsey","north america, mexico, oaxaca","oaxaca, mexico","17.13128","-96.72521973","","None","None","None","80","29","65","219","Dark brown metal patina greyish green in the pits.","slightly pitted","10","Site: appears to be Oaxaca and not Oataca as written on card.  , , Width: edge 65; butt 29, , Thickness 10 ; 12, , Weight: 218.59 gms","Bronze","","Edge sharp. Butt blunt dented. The sides are strengthened by very short wide flianges.","","","Joellen mcGann","http://farm4.staticflickr.com/3752/13306560574_4747e7e858_b.jpg","http://www.flickr.com/photos/MicroPasts/13306560574","superuser",-96.7252,17.1313,"drawB8"
"4392","433","Flanged Celt","","Blackmore Museum","sweden","sweden","63.16082","16.58628809","","None","None","None","145","24","42","256","brown","","14","Site: unspecified location in Sweden - geolocation not accurate to 10 kms, , Width: edge 42; middle 24; butt 21, , Weight: 256.25 gms","","","slight flange","","","Joellen mcGann","http://farm8.staticflickr.com/7123/13306349933_421ec1cb89_b.jpg","http://www.flickr.com/photos/MicroPasts/13306349933","superuser",16.5863,63.1608,"drawB8"
"4393","433","Flanged Celt","","Pitt Rivers Museum, Farnham","switzerland, berne, morigen (lac de bienne)","morigen, switzerland","47.08479","7.21045100","","None","None","None","135","26","60","227","","rough dark bronze","14","Width: edge 60; middle 26; butt 17, , Weight: 226.8 gms","","","edge slightly indented","","","Joellen mcGann","http://farm8.staticflickr.com/7165/13306349773_c7902f2d68_b.jpg","http://www.flickr.com/photos/MicroPasts/13306349773","superuser",7.2105,47.0848,"drawB8"
"4394","433","Flanged Celt","","Pitt Rivers Museum, Oxford, presented by Hon. T. Abercrombie, 1901","switzerland, zurich, lake zurich, lake dwelling","zurich, switzerland","47.36856","8.54044340","","None","None","None","126","21","53","","","","10","Length: 125.5, , Width: edge 53; middle 21; butt 23, , Thickness: 10; 14","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7059/13306349543_323de92330_b.jpg","http://www.flickr.com/photos/MicroPasts/13306349543","superuser",8.5404,47.3686,"drawB8"
"4395","433","Flanged Celt","","Christie's Sale 14.7.14, 61/6, Late earl of Northesk (Rosehill Collection)","switzerland, swiss lakes","switzerland","46.79856","8.23197360","","None","None","None","148","20","29","","bright green, darker towards edge on face.","very uneven","10","Site: Unspecified location in ""Swiss Lakes"" - geolocation not accurate to 10 kms., , Width: edge 29; middle 20; butt 22, , Thickness: 10; 5","","","The butt is much bent.","","","Joellen mcGann","http://farm8.staticflickr.com/7120/13306197815_1a76bb046b_b.jpg","http://www.flickr.com/photos/MicroPasts/13306197815","superuser",8.232,46.7986,"drawB8"
"4396","433","Flanged Celt","","Christie's Sale 14.7.24, 61/6, Late Earl of Northesk (Rosehill Collection)","switzerland, swiss lakes","switzerland","46.79856","8.23197360","","None","None","None","84","17","23","","light green with rusty brown patches","smooth. partly covered with reddish brown clay","11","Site: Unspecified location in Switzerland (Swiss Lakes) - geolocation not accurate to 10 kms, , Width: edge 23; middle 16.5; butt 17, , Thickness: 11; 7.5","","","","","","Joellen mcGann","http://farm3.staticflickr.com/2836/13306197675_dd2398db76_b.jpg","http://www.flickr.com/photos/MicroPasts/13306197675","superuser",8.232,46.7986,"drawB8"
"4397","433","Flanged Celt","","Peabody Museum, Harvard University, Cambridge, Mass., E 2274, bequest of Prof. H.W. Haynes, 1912.","switzerland","switzerland","46.79856","8.23197360","","None","None","None","187","28","76","","very heavy. lustrous in places and resembling green paint","","22","Site: unspecified location in Switzerland - geolocation   not accurate to 10 kms, , Width: edge 76; middle 28; butt 34, , Thickness: 22; 11.5","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7337/13306197255_7b2e4a794a_b.jpg","http://www.flickr.com/photos/MicroPasts/13306197255","superuser",8.232,46.7986,"drawB8"
"4398","433","Flat Celt","","Royal Scottish Museum, Edinburgh, Reg. No. 1888.425","asia minor, alexandretta, current day iskenderun, turkey","iskenderun, turkey","36.58981","36.17347193","","None","None","None","162","42","52","550","brown patina with traces of light green","much correded","9","Site: Alexandretta, Asia Minor is current day Iskenderun, Turkey, , Width: 52; centre 42; butt 24, ,","","","Celt, bronze, flat early type narrowing to butt.","","","Joellen mcGann","http://farm4.staticflickr.com/3749/13306558584_4b1148b3cc_b.jpg","http://www.flickr.com/photos/MicroPasts/13306558584","superuser",36.1735,36.5898,"drawB8"
"4399","433","Flat Celt","","Herts County Museum, St. Albans, lent by Capt. J.H. Ball, RAF","austria","austria","47.69041","14.13379689","","None","None","None","163","48","106","468","traces of patina dark emerald green. but a good deal cleaned, golden bronze shows one side is a mauve reddish colour","fairly smooth a little pitted (large holes)","8","Site: unspecified location in Austria - geolocation not accurate to 10 kms, , Length: 162.5 mm, , Width: edge 105.5; middle 49; butt 36 1/4; , , Thickness: 8; 9.5","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7422/13306558434_755f2b2602_b.jpg","http://www.flickr.com/photos/MicroPasts/13306558434","superuser",14.1338,47.6904,"drawB8"
"4400","433","Flat Celt","","Herts County Museum, St. Albans, lent by Capt. J.H. Ball, RAF","austria, moravia, voding, [current day hodonin, czech republic?]","hodonin, czech republic","48.85643","17.12622329","","None","None","None","137","18","46","574","light and browny green","fairly smooth; but rather a rough casting","19","Site: Voding, Moravia, Austria  appears to be Hodonin (formerly Godin) South Moravia in Czech republic, but should be verified., , Width: edge 45.5.; butt 18, , Thickness: 18.5; 21.5; 17, , Weight: 574.07 gms","Pure copper","","","","","Joellen mcGann","http://farm3.staticflickr.com/2858/13306558404_ca6e52d434_b.jpg","http://www.flickr.com/photos/MicroPasts/13306558404","superuser",17.1262,48.8564,"drawB8"
"4401","433","Flat Celt","","Farnham Museum, Dorset","cyprus","cyprus","36.21966","32.26490948","","None","None","None","93","8","31","28","green and ochre","rough","","Width: edge 31; butt 8, , Weight 28.35 gms","","","","","","Joellen mcGann","http://farm3.staticflickr.com/2888/13306558104_3ce8999d2d_b.jpg","http://www.flickr.com/photos/MicroPasts/13306558104","superuser",32.2649,36.2197,"drawB8"
"4402","433","Flat Celt","","Sold at Sotheby's 23rd July 1926, Lot 460, owner unknown","cyprus","cyprus","35.17581","33.13832257","","None","None","None","114","34","44","","medium green","rough. Face side nearly covered with encrusted soil. Some light green corrosion on other side.","9","Site: unspecified location in Cyprus; geolocation not accurate to 10 kms., , Length: 113.5 mm, , Width: edge 44; middle 33.5; butt 24, , Thickness: 9 (approx)","","","","","Two items in this lot not drawn, one a bell and the other an ornament.","Joellen mcGann","http://farm8.staticflickr.com/7260/13306557904_388c697e1b_b.jpg","http://www.flickr.com/photos/MicroPasts/13306557904","superuser",33.1383,35.1758,"drawB8"
"4403","433","Flat Celt","","Sold Sotheby's, 23rd July 1926, Lot 460, owner unknown","cyprus","cyprus","35.17581","33.13832257","","None","None","None","107","30","43","","","very dark brown and greenish bronze. earth encrusted. slight light green corrosion.","9","Site: Unspecified location in Cyprus - geolocation not accurate to 10 kms., , Width: edge 43; middle 29.5; butt 20, , Thickness: 9; 4.5","","","Blunt edge just over 1mm thick.","","Two items of this lot mere not drawn, one a bell, the other an ornament.","Joellen mcGann","http://farm8.staticflickr.com/7388/13306196085_ff4f922c57_b.jpg","http://www.flickr.com/photos/MicroPasts/13306196085","superuser",33.1383,35.1758,"drawB8"
"4404","433","Flat Celt","","Farnham Museum, Dorset","cyprus","cyprus","35.17581","33.13832257","","None","None","None","86","18","30","85","green","rough","","Site: Unspecified location in Cyprus - geolocation not accurate to 10 kms, , Width: edge 30; butt 18, , Weight: 85.05 gms","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7332/13306557574_c74469e26c_b.jpg","http://www.flickr.com/photos/MicroPasts/13306557574","superuser",33.1383,35.1758,"drawB8"
"4405","433","Flat Celt","","Manchester Museum, 0.492, Bought of Tregaskis","cyprus","cyprus","35.17581","33.13832257","","None","None","None","114","35","48","234","a little matte patina of dark green - shows through.","very rough, rather heavily encrusted and corroded, bright green, dark green and whitish substances.","8","Site: unspecified location in Cyprus - geolocation not accurate to 10 kms, , Width: edge 48; middle 34.5; butt 22, , Thickness: 8; 8.5; 9; 10, , Weight: 233.88 gms","","","Brown sand adheres practically all over.","","","Joellen mcGann","http://farm3.staticflickr.com/2826/13306557494_e0569202f6_b.jpg","http://www.flickr.com/photos/MicroPasts/13306557494","superuser",33.1383,35.1758,"drawB8"
"4406","433","Flat Celt","","John Holmes, City Art Gallery, Leeds","cyprus","cyprus","35.17581","33.13832257","","None","None","1873","88","","36","116","","","11","Site: unspecified location in Cyprus - geolocation not accurate to 10 kms","","","","","","Joellen mcGann","http://farm8.staticflickr.com/7245/13306195585_91085bd25a_b.jpg","http://www.flickr.com/photos/MicroPasts/13306195585","superuser",33.1383,35.1758,"drawB8"
"4407","433","Flat Axe","","Nationalmuseet, Copenhagen, No. B 10608","denmark, hvetbo, jetsmark","jetsmark, denmark","57.21089","9.67018697","","None","None","None","163","26","53","275","","very badly corroded","10","Width: below butt 25.75; edge 52.5, , Thickness: 9.5, , Weight: 274.5 gms","","","Sides slightly flattened","","","Joellen mcGann","http://farm3.staticflickr.com/2883/13306195355_a38dd25084_b.jpg","http://www.flickr.com/photos/MicroPasts/13306195355","superuser",9.6702,57.2109,"drawB8"
"4408","433","Flat Axe","","Nationalmuseet, Copenhagen, No. B7534","denmark, monbo, stege landsogn","stege, denmark","54.99180","12.28630606","","None","None","None","66","15","29","64","","rough","","Width: butt 14.5; edge 28.75","","","Coppery colour; sides slightly flattened.","","","Joellen mcGann","http://farm8.staticflickr.com/7043/13306195255_44085f0271_b.jpg","http://www.flickr.com/photos/MicroPasts/13306195255","superuser",12.2863,54.9918,"drawB8"
"4409","433","Flat Axe","","Nationalmuseet, Copenhagen, No. B 5155","denmark, fjends, taarup","taarup, denmark","55.47828","10.64198401","","None","None","None","101","35","54","271","","","11","Width: butt 35; edge 53.75 (drawn as 56), , Thickness: 11; Side 10","","","No concavity of sides. Side slightly keeled. Slight expansion to cutting edge. No decoration.","","","Joellen mcGann","http://farm4.staticflickr.com/3709/13306195105_debbc32550_b.jpg","http://www.flickr.com/photos/MicroPasts/13306195105","superuser",10.642,55.4783,"drawB8"
"4410","433","Flat Axe","","Nationalmuseet, Copenhagen, No.2926","denmark, tune, kirke skensved","kirke skensved, denmark","55.52527","12.11762267","","None","None","None","101","21","36","140","","","8","Width: below butt: 21; edge 35.5","","","Sides, butt, edge and faces all convex.","","Most primitive form of metal axe.","Joellen mcGann","http://farm8.staticflickr.com/7459/13306346233_2c76908435_b.jpg","http://www.flickr.com/photos/MicroPasts/13306346233","superuser",12.1176,55.5253,"drawB8"
"4411","433","Flat Axes (11)","","Nationalmuseet, Copenhagen","denmark","","56.17517","10.06952285","","None","None","None","","","","","","","","List of 11 flat axes from Denmark, from different sites and different information.  This may eventually need to be broken out into separate cards., Geolocation is not accurate to 10 kms.","","","not illustrated, 1st card - Simple numbers, uncertain and miscellaneous., , No, Weight, Provenance (Parish/Hundred), Remarks, , 3829; 295; --; Monbo;  straight butt., , 13810; 432; Ostev; Voedborg; --., , 20828; 169.5; Flastev; --; Damaged., , 26056; 391; Provenance unknown; general convexity, cf. Bo. B1285, illustrated., , 26057; 241; Viborg; --; Rounded butt, corroded., , 26058; 207; Viborg; --; Very badly corroded., , 26060; 484; Unknown; Flight signs of flanges., , ?; 485; Unknown; Damaged and badly corroded., , ?; 487; Unknown; Straight butt, slightly expanding edge. Broken across middle., , ?; 187; Unknown; edge end only cf. B1285., , ?; 166; Unknown; Rounded butt.","","All have flat sides unless otherwise stated: none have concave sides in plan.","Joellen mcGann","http://farm3.staticflickr.com/2840/13306346103_0eb80bd61b_b.jpg","http://www.flickr.com/photos/MicroPasts/13306346103","superuser",10.0695,56.1752,"drawB8"
"4412","433","Flat Axes (21)","","Nationalmuseet, Copenhagen","denmark","","56.22407","9.98163223","","None","None","None","","","","","","","","List of 21 flat axes from Denmark all from different sites.  This list may need to be broken out into separate cards to have full information.","","","2nd card ""B"" numbers., , No.; Weight; Provenance (Parish/Herred); Remarks, , B575;232; Egisborg; Boorse; straight butt., , B1686; 276; Nyrtev Lands[...]; Musse; rounded butt., , B1824; 241; Vinding; Vinding; damaged butt. , , B1874; 196; Birket; Laalands Norre; Corroded butt., , B2043; 329; Vilstrup; Haderslev; Straight butt., , B2434;252; Lodderup; Morso Sdv.; Curved butt, expanded edge., , B3054;230; Havdrup; Tune; Rounded butt, rudimentary flanges.  , , B3459; 413; Pedersker; Bornhalms Sonder; straight square butt. , , B3599; 316; Gandlose; Olstykke; straight butt. , , B3972; 123; unknown; Rounded butt., , B4402; 119; Fjeldso; Rinds; General convexity cf. B1285 illustration., , B5034; 244; Gyrstinge; Alsted; Rounded butt. , , B5556; 319; unknown; straight butt straight slightly expanded edge., , B6583; 1007; Sjalland; straight butt. , , B6655; 128; Soborg; Halbo; straight butt., , B7209; 228; Store Hedinge; Stevns; straight butt, rudimentary flanges., , B7290; 514; Store Fuglide; straight butt, slightly expanded edge. , , B7856; 182; Fyn; straight butt slightly expanded edge. , , B8868; 510.5; Skaarup; Sunds; expanded edge almost broken in half., , B9177; 537.5; Butt slightly curved., , B11332; 166; rounded butt.","","All have flat sides unless stated: none have concave sides in plan.","Joellen mcGann","http://farm3.staticflickr.com/2831/13306346013_f4b3e85094_b.jpg","http://www.flickr.com/photos/MicroPasts/13306346013","superuser",9.9816,56.2241,"drawB8"
"4413","433","Flat Axe","","Nationalmuseet, Copenhagen, No. 6984","denmark, omitted from provenance lsit","denmark","55.67025","10.33332830","","None","None","None","152","45","67","794","luscious emerald green","corroded in parts","15","Site: unspecific location in Denmark - geolocation not accurate to 10 kms, , Length: 151.5, , Width: butt 45; edge (restored) 67, , Thickness: centre 15; side 13","","","Flat sides, almost straight, expanding slightly to shallow cresentic cutting edge.","","","Joellen mcGann","http://farm8.staticflickr.com/7203/13306194225_966f97e1de_b.jpg","http://www.flickr.com/photos/MicroPasts/13306194225","superuser",10.3333,55.6703,"drawB8"
"4414","433","Flat Axe","","Nationalmuseet, Copenhagen, No. 2704.","denmark","denmark","55.67025","10.33332830","","None","None","None","118","25","53","277","","very badly corrded","14","Site: unspecified location in Denmark - geolocation not accurate to 10 kms, , Length: 117.5, , Width: butt 25; edge 52.5, , Thickness: 14 (centre)","","","Square butt. faces taper from thickened centre.","","","Joellen mcGann","http://farm4.staticflickr.com/3749/13306555994_af36faf3a2_b.jpg","http://www.flickr.com/photos/MicroPasts/13306555994","superuser",10.3333,55.6703,"drawB8"
"4415","433","Flat Axe","","Nationalmuseet, Copenhagen, No. B1285","denmark, provenance unknown","denmark","55.67025","10.33332830","","None","None","None","141","32","47","366","","corroded","12","Site: unspecified location in Denmark - geolocation not accurate to 10 kms., , Width: below butt 32; edge 46.5, , Thickness: 11.5","","","(Dark copper colour) General convexity; no straight lines or flat surfaces.","","Primitive form.","Joellen mcGann","http://farm8.staticflickr.com/7184/13306193905_2f1ea649c7_b.jpg","http://www.flickr.com/photos/MicroPasts/13306193905","superuser",10.3333,55.6703,"drawB8"
"4416","433","Flat Celt","","Peabody Museum, Harvard University, Cambridge, Mass, 4685, Received by purchase 1868, collected by Wilmot J. Rose.","denmark, funen island, valdtoft","funen, denmark","55.32905","10.36567150","","None","None","None","124","35","63","482","dark with no verdigris","","14","Width: edge 63; butt 35, , Weight:  481.95 gms","","","","","","Joellen mcGann","http://farm4.staticflickr.com/3820/13306193395_eb7f00cae2_b.jpg","http://www.flickr.com/photos/MicroPasts/13306193395","superuser",10.3657,55.3291,"drawB8"
"4417","433","Flat Celt","","Private Collection, D. Sams Esq. Late of Luxor Egypt, Sotheby's 23.v.21, Lot 37","egypt, thebes (modern luxor)","luxor, egypt","25.70210","32.64718590","","None","None","None","141","53","66","610","Patina on one side is very dark green, partly covering the surface - but chiefly the surface is a dark brown coppery colour, with a thin, very light green corrosion.","slightly rought","9","Site: Thebes, Egypt is found in modern-day Luxor., , Length: 140.5, , Width: edge 65.5; butt 53, , Thickness 9 ; 10.75, , Weight: 609.52 gms","","","","","","Joellen mcGann","http://farm3.staticflickr.com/2846/13306345083_87d77e6707_b.jpg","http://www.flickr.com/photos/MicroPasts/13306345083","superuser",32.6472,25.7021,"drawB8"
"4418","433","Flat Celt","","Private collection, D. Sams Esq. Late of Luxor, Egypt, Sotheby's 23.4.21, Lot 37","egypt, thebes (luxor)","luxor, egypt","25.70210","32.64718590","","None","None","None","185","31","51","227","Dull and slightly rough lightish green patina with copper showing in places.","fairly smooth - a very slight corrosion of dark green on one corner of blade.","2","Width: edge 51; butt 31, , Thickness 2; 6; 4.5, , Weight: 226.8 gms","Catalogued as ""3 bronze or copper axe heads""","","","","These two cracks nearly join on other side [on drawing].","Joellen mcGann","http://farm4.staticflickr.com/3774/13306344623_1864190aab_b.jpg","http://www.flickr.com/photos/MicroPasts/13306344623","superuser",32.6472,25.7021,"drawB8"
"4419","433","Flat Celt","","D. Sams Esq, late of Luxor, Egypt, Sotheby's 23.v.21, Lot 37","egypt, thebes (luxor)","luxor, egypt","25.70210","32.64718590","","None","None","None","114","40","50","184","very thin light green patina with bronze or copper showing through","smooth","2","Width: butt 40; near edge 50, , Thickness: 2; 5.5; 6.5","Catalogued as ""3 bronze or copper axe heads.""","","","","[on drawing] Indented on both sides. Edge is missing. Cracked.","Joellen mcGann","http://farm4.staticflickr.com/3677/13306193115_93fb847fc9_b.jpg","http://www.flickr.com/photos/MicroPasts/13306193115","superuser",32.6472,25.7021,"drawB8"
"4420","433","Chisel","","Private collection, D. Sams Esq, Late of Luxor, Egypt, Sotheby's 23.v.21, Lot 45","egypt, thebes (luxor)","luxor, egypt","25.70210","32.64718590","","None","None","None","64","12","25","7","","fairly smooth - slight encrustment of soil and dark brownish surface showing beneath","1","Width: edge 24.5; butt 12, , Thickness: just under 1 mm, , Weight: 6.5 gms","","15 chisels and 3 scrapers found wrapped together in a tomb at Thebes.","","","On of several - all about the same size.","Joellen mcGann","http://farm8.staticflickr.com/7261/13306554634_77341d0a4f_b.jpg","http://www.flickr.com/photos/MicroPasts/13306554634","superuser",32.6472,25.7021,"drawB8"
"4421","433","Flat Celt","","London School of Economics, Houghton St. W.L. 2","egypt","egypt","26.76527","29.88278128","","None","None","None","165","29","31","167","matte, brown with green ends this side. On other side a darker green, bluish at the edge.","","6","Site: unspecified location in Egypt - geolocation not accurate to 10 kms., , Width: edge 31; middle 29; butt 22.5, , Thickness: 5.5; 6, , Weight: 166.55 gms","","","The butt tapers to a thickness of 1.5 mm. The edge is bevelled on one side only.","","","Joellen mcGann","http://farm8.staticflickr.com/7198/13306554524_11dddd5e4e_b.jpg","http://www.flickr.com/photos/MicroPasts/13306554524","superuser",29.8828,26.7653,"drawB8"
"4422","433","Flat Celt","","Musee Miln, Carmac, No. 331, Le Rouzie Collection","france, brittany, finistere, site unrecorded - obtained from a peasant","finistere, france","48.24528","-4.04401570","","None","None","None","124","32","87","","dark brown green and lighter green","several large pits and knobs","8","Site: unspecified location in Finistere Department of France.  Geolocation is not accurate to 10 kms., , Width: edge 87; section 32; butt 25","heavy and probably of copper. (Z le R).","","Sides roughly squared. Very blunt edge.","","Cf. Mould for Flat Celts found  Lledr Valley, near Bettws-y-Coed, N. Wales., Arch. Camb. 1924, p.213.","Joellen mcGann","http://farm8.staticflickr.com/7356/13306344173_c5a63f5603_b.jpg","http://www.flickr.com/photos/MicroPasts/13306344173","superuser",-4.044,48.2453,"drawB8"
