"taskID","userID","objectType","rightCorner","collection","site","toSearch","Lat","Lon","gridRef","dateDiscoveryDay","dateDiscoveryMonth","dateDiscoveryYear","length","width","edge","weight","patina","surface","thickness","other","composition","associations","description","publications","remarks","inputBy","imageURL","flickrURL","Processing","lon","lat","project"
"46689","433","Two Pieces Leaf-shaped sword/Hilt Half & 1 Blade Frag.","IIIa","Private Collection,1923,Lord Selborne,Blackmoor, Hants,5","England,Hampshire,Selborne,In garden of a cottage on western side of road ascending from Eveley corner to Hogmoor,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","274, 381","blade 50, 42, 38; hilt 59, 24","","1085","Dark green, bronze shows through.","","10, 7","","","Hoard of leaf shaped swords, spearheads, 1 dagger, & some rings, also ferrules (53 articles in 63 fragments).","This is bent up. Edges hacked - hacked gaps are patinated.","White's, 'Selborne', Macmillan, 1876, Vol. II, pp. 254-8, illus.,White's 'Selborne"", Bell, 1877, Vol. II, p. 381,Evans, A. B. Imps., p. 464","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21811151565","https://farm6.staticflickr.com/5761/21811151565_84690a7d72_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
"46690","433","Two pieces Leaf-shaped Sword/Hilt. Half & 1 Blade Frag.","IIIc","Private Collection,Earl Selborne,Blackmoor, Petersfield, Hants, 1923,No. 4","England,Hampshire,Selborne,In garden of a cottage on western side of road ascending from Eveley corner to Hogmoor,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","244, 386","blade 48, 27, 32; hilt 57, 37","","630 & 868","Polished dark green, bronze shows through.","","blade 8","","","A hoard of at least 53 articles in 63 fragments, mostly swords, spearheads & ferrules & rings.","Bent up in half moon shape. Edges damaged.","White, G.: Nat. Hits. Selborne, Macmillan, 1876, 254-8.,White, G.: Nat. Hist. Selborne, E. Bell, 1877, 381,Evans, A. B. Imps, 464","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21623103880","https://farm6.staticflickr.com/5830/21623103880_3ddabc0422_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
"46691","433","(2 pieces) Leaf-shaped Sword/2 joining (?) halves","IIIa","Private Collection,1923,Lord Selborne,Blackmoor, Hants.,3","England,Hampshire,Selborne,In garden of a cottage on western side of road ascending from Eveley corner to Hogmoor,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","252, 364","blade 50, 42, 36; hilt 52, 24","","666","Greenish black - bronze shows through.","","blade 8, 4, 2","","","A hoard of at least 53 articles in 63 fragments, mostly swords, spearheads, ferrules, & rings.","On one side of hilt is a deep hollow (& flanges on edges as usual). Edges damaged.","White's Selborne, Macmillan, 1876, Vol. II, pp. 254-258, illusd.,White's Selborne, Bell, 1877, Vol. II, p. 381,Evans, p. 464","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21784997756","https://farm6.staticflickr.com/5773/21784997756_1e2d5d21e5_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
"46692","433","Two Pieces Leaf-Shaped Sword/Two Joining (?) Halves","III","Private Collection,1923,Lord Selborne,Blackmoor, Hants,2","England,Hampshire,Selborne,In garden of a cottage on western side of road ascending from Eveley corner to Hogmoor,Spring 1870","Selborne, Alton, Hampshire GU34, UK","51.0944591","-0.9385354999999436","","None","4","1870","525","blade 40, 28; hilt 45, 21, 28","","370","No patina.","More bronze colours where clean - part is dirty.","blade 6; hilt 3, flange 7","","","Hoard of leaf shaped swords, spearheads, ferrules & rings (53 articles in 63 fragments).","Midrib continues to slot in hilt. 3 Rivets.","White's Selborne, Macmillan, 1876, Vol. II. pp. 254-258,White's Selborne, Bell, 1877, Vol. II, p. 381,Evan, p. 464","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21190053723","https://farm1.staticflickr.com/760/21190053723_bbdc325635_m.jpg","superuser",-0.9385,51.0945,"SwordsPt1"
"46693","433","Sword, leaf-shaped","IVa","Curtis Museum, Alton: Acc. No. 1952.149,Donor: A. M. Munday, Esq., Alton","Hampshire,Kingsley,Kingsley Common,Found 1926: dug up by donor","Kingsley Common, Bordon, Hampshire GU35, UK","51.138825","-0.8685755999999856","Hampshire 36 SW","None","None","1926","256.54","","","","","","","Length: 10.1 ins = 256.54mm","","","Lower half of blade broken off presumably, re-shaped to a point at a later date.","The Frields of the Curtis Museum, Annual Report 1952, p. 4 and 18.","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21623267258","https://farm1.staticflickr.com/620/21623267258_9fa6e91331_m.jpg","superuser",-0.8686,51.1388,"SwordsPt1"
"46694","433","Leaf Shaped Sword","IIIc","Winchester Museum, 121,Donor W. H. Deverell,July 1894","England,Hampshire,Houghton,Between Horsebridge Station & Bossington House near Roman road from Winchester to Old Sarum. Dug out of the peat in a meadow.","Houghton, Stockbridge, Hampshire SO20, UK","51.088924","-1.510432000000037","","None","None","None","594","hilt 27, 50; blade 37","","","Dirty brown - waterworn.","Removed in places showing dull light green beneath.","blade 6","","","Found with the end of scalbard.","","","Display, See new index.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21188416134","https://farm6.staticflickr.com/5769/21188416134_ab907a3edf_m.jpg","superuser",-1.5104,51.0889,"SwordsPt1"
"46695","433","Sword","","Winchester, City Museum, 121","Hants,Houghton","Houghton, Stockbridge, Hampshire SO20, UK","51.088924","-1.510432000000037","","None","None","None","595","","","","","","","","","See also chape 121","Broken in two","","ND 74","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21623269898","https://farm1.staticflickr.com/728/21623269898_a253f6fe21_m.jpg","superuser",-1.5104,51.0889,"SwordsPt1"
"46696","433","Leaf Shaped Sword","IVb","Winchester Museum, 195,Dale Collection, 2","England,Hampshire,Eastleigh,Bishopstoke,Checkenhale,While digging the Bishopstoke Sewage Works at a depth of 12 feet in gravel,Nov. 1894","Bishopstoke, Hampshire SO50, UK","50.9683429","-1.3237987999999632","","None","11","1894","","","","751.27","Brown umber, slightly stained.","","","","","Found with an interment, the bones of which fell to powder on exposure.","Perfect condition, all rivets were in when found. They are preserved separately.","Proc. Hant. F. C., 1896, III, 865,Proc. Soc. Ant. (2nd ser.) XVX, 131.","Evans px. variance (S.W., in XXXgreen),Display. See new index.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21811165795","https://farm6.staticflickr.com/5801/21811165795_7aa0192644_m.jpg","superuser",-1.3238,50.9683,"SwordsPt1"
"46697","433","Sword","","Winchester, City Museum, 195,Dale Collection 2","Hants,Eastleigh,Checkenhall,by Bishopstoke Sewage Works,""At depth of 12' in gravel, Nov. 1894.""","Eastleigh, Hampshire, UK","50.967182","-1.374687999999992","","None","11","1894","602","","","","","","","","","Report as found ""with inhumation"" in 1894","","","ND 74","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21799354052","https://farm1.staticflickr.com/770/21799354052_403bd0ea53_m.jpg","superuser",-1.3747,50.9672,"SwordsPt1"
"46698","433","3 Fragments of Leaf Shaped Sword/Shoulder frag. & 2 blade frags.","IIIb","Winchester Museum, 104.1-37,Dale Collection, No. 63,104.29, 104.30, 104.31","England,Hampshire,Andover,1 mile N.E. of Rly. Stn.","Andover, Andover, Hampshire, UK","51.2111975","-1.4919233000000531","","None","None","None","152, 120, 153","hilt 59, 19; blade 30, 35, 31, 34","","437","Brown","","blade 6","","","Part of a hoard of broken spearheads, scabbards, and a sword.","The hilt portion is bent at the blade end. Two of the rivet holes are partly filled.","Proc. S. A. L., 25, XXVI, 32, Dec. 1913","Inacc.,See new index","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21624268339","https://farm1.staticflickr.com/577/21624268339_1621cf684b_m.jpg","superuser",-1.4919,51.2112,"SwordsPt1"
"46699","433","Sword Frag.","","Winchester, City Museum, 19.11,(loan)","Hants.,Ashley,Ashley Wood","Ashley Wood, Stockbridge, Hampshire SO20, UK","51.0758983","-1.439559499999973","","None","None","None","","","","","","Green/brown","","","","1-20","","","Seen by Burgess 22/9/67,See new index","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21623275538","https://farm1.staticflickr.com/584/21623275538_84013b815b_m.jpg","superuser",-1.4396,51.0759,"SwordsPt1"
"46700","433","Sword, hilt frag.","","Winchester, City Museum, 19.11,On loan from Mrs. Browning,On loan from Mrs. Browning, Ashley Glebe Farm, King's Somborne","Hants.,Ashley,Ashley Wood","Ashley Wood, Stockbridge, Hampshire SO20, UK","51.0758983","-1.439559499999973","SU 33","None","None","None","194","37","","","","","","","","Founder's hoard, 19.1-26","","","Hoard mainly of buckled metal in poor condition.,ND75","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21623116730","https://farm6.staticflickr.com/5821/21623116730_2abbc4ae38_m.jpg","superuser",-1.4396,51.0759,"SwordsPt1"
"46701","433","Sword Hilt Frag.","","Winchester, City Museum, 19.5,On loan from Mrs. Browning, Ashley Glebe Farm, King's Somborne","Hants,Ashley,Ashley Wood","Ashley Wood, Stockbridge, Hampshire SO20, UK","51.0758983","-1.439559499999973","SU 33","None","None","None","69","38","","","","","","","","Founder's hoard, 19.1-20","","","Hoard is mainly buckled metal in poor condition.,ND75","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21811168565","https://farm1.staticflickr.com/753/21811168565_2086402894_m.jpg","superuser",-1.4396,51.0759,"SwordsPt1"
"46702","433","Sword Frag.","","Winchester, City Museum, 19.4,On loan from Mrs. Browning, Ashley Glebe Farm, King's Somborne","Hants.,Ashley,Ashley Wood","Ashley Wood, Stockbridge, Hampshire SO20, UK","51.0758983","-1.439559499999973","SU 33","None","None","None","164","23 (end of hilt)","","","","","","","","Founder's hoard 19.1-26","","","Hoard mainly of buckled metal in poor condition.,ND 75","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21799356522","https://farm1.staticflickr.com/683/21799356522_5114979b7a_m.jpg","superuser",-1.4396,51.0759,"SwordsPt1"
"46703","433","2 Sword Frags./1 shoulder piece/1 hilt frag.","","Winchester, City Museum, 19.5 (loan)","Hants.,Ashley,Ashley Wood","Ashley Wood, Stockbridge, Hampshire SO20, UK","51.0758983","-1.439559499999973","","None","None","None","","","","","","Green/brown. Same light green corrosion.","","","","1-20","","","Seen by Burgess 22/9/67.,See new index.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21799357022","https://farm6.staticflickr.com/5724/21799357022_800365e07a_m.jpg","superuser",-1.4396,51.0759,"SwordsPt1"
"46704","433","Sword Hilt Frag.","","Winchester, City Museum, 19/4,On loan from Mrs. Browning, Ashley Glebe Farm, King's Somborne","Hants.,Ashley,Ashley Wood","Ashley Wood, Stockbridge, Hampshire SO20, UK","51.0758983","-1.439559499999973","SU 33","None","None","None","186","36 (end of hilt)","","","","","","","","Founder's hoard 19.1-20","","","Hoard mainly of buckled metal in poor condition.,ND 75","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21624270369","https://farm1.staticflickr.com/648/21624270369_0b4e6dc8d3_m.jpg","superuser",-1.4396,51.0759,"SwordsPt1"
"46705","433","Sword Frag.","","Winchester, City Museum, 19.4 (loan)","Hants.,Ashley,Ashley Wood","Ashley Wood, Stockbridge, Hampshire SO20, UK","51.0758983","-1.439559499999973","","None","None","None","","","","","","Green. 1 side mottled.","","","","1-20","","","See by Burgess 22/9/67,See new index.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21623277518","https://farm6.staticflickr.com/5763/21623277518_f33582f184_m.jpg","superuser",-1.4396,51.0759,"SwordsPt1"
"46706","433","Fragment of Leaf Shaped Sword (Two Cards)","","Winchester Museum,Dale Collection, No. 67","England,Hampshire,Andover,1 mile N.E. Rly. Stn.","Andover, Andover, Hampshire, UK","51.2111975","-1.4919233000000531","","None","None","None","198","blade 30; hilt 63, 25, 26","","208","","","","","","Part of a hoard of broken spearheads & sccards & this sword.","","Proc. Soc. Antiq. XXVI, 32, Dec. 1913","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21623278878","https://farm6.staticflickr.com/5769/21623278878_ac6db72081_m.jpg","superuser",-1.4919,51.2112,"SwordsPt1"
"46707","433","Fragment of Leaf-Shaped Sword/Two Cards","IIIb","Winchester Museum, 104.1-37,Dale Collection 67,104.36","England,Hampshire,Andover Junction Rly. Stn. (about 1 mile N.E. of) side of R. Anton","Andover, Andover, Hampshire, UK","51.2111975","-1.4919233000000531","","None","None","None","197","blade 28; hilt 66, 29, 26","","197","","","5, 8","","","A hoard of broken implements - L.S. Swords, spearheads, ferrules, & portions of scabbards.","3 Rivets (A, B, & C). Loose in holes.","Proc. Soc. Antiq.: XXVI, 32, Dec. 1913","Inacc. See new index.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21190067673","https://farm6.staticflickr.com/5629/21190067673_e3bfde240e_m.jpg","superuser",-1.4919,51.2112,"SwordsPt1"
"46708","433","Sword Hilt End","","Winchester, City Museum, 104.36,dale Collection","Hants.,Andover","Andover, Andover, Hampshire, UK","51.2111975","-1.4919233000000531","","None","None","None","198","29","","","","Brownish","","","","Scrap metal hoard, 104.1-37","","P.S.A.L., XXVI","Metal in poor condition,ND 74","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21623120590","https://farm6.staticflickr.com/5742/21623120590_78e0961fea_m.jpg","superuser",-1.4919,51.2112,"SwordsPt1"
"46709","433","Sword Hilt Frag.","","Winchester, City Museum, 104.31,Dale Collection","Hants.,Andover","Andover, Andover, Hampshire, UK","51.2111975","-1.4919233000000531","","None","None","None","149","","","","","Brownish","","","","Scrap metal hoard 104.1-37","","P.S.A.L., XXVI","Metal in poor condition, ND74","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21188427494","https://farm6.staticflickr.com/5816/21188427494_fb813f1c7f_m.jpg","superuser",-1.4919,51.2112,"SwordsPt1"
"46710","433","Leaf-Shaped Sword","","National Museum of Wales, cardiff,18/89","Wales,Merionethshire,Penrhyndeudraeth","Penrhyndeudraeth, Penrhyndeudraeth, Gwynedd LL48, UK","52.92924","-4.06713400000001","","None","None","None","591","hilt 43; blade 37","","","","","7 blade","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21188430104","https://farm1.staticflickr.com/742/21188430104_8d3c50d522_m.jpg","superuser",-4.0671,52.9292,"SwordsPt1"
"46711","433","Leaf Shaped Sword","IVa","National Museum of Wales, cardiff,18/89","Wales,Merioneth,Penrhyndeuraeth,1914 or 1915 - in the garden of a cottage","Penrhyndeudraeth, Penrhyndeudraeth, Gwynedd LL48, UK","52.92924","-4.06713400000001","","None","None","1914","590","blade 39; hilt plate 48, 21","","170.59","","","6","","","","","Proc. Soc. Ant., 2nd ar. XXX, 173","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21799367762","https://farm1.staticflickr.com/747/21799367762_713b8120b7_m.jpg","superuser",-4.0671,52.9292,"SwordsPt1"
"46712","433","Leaf Shaped Sword","IVa","British Museum, 51.12-30.1,given by Lord Willoughby d'Eresby,1851","Wales,Carnarvanshire,Dolwyddelan,Found in peat on estates of the donor.","Dolwyddelan, Dolwyddelan, Conwy LL25, UK","53.05394099999999","-3.8865769999999884","","None","None","None","486","hilt 24, 46; blade 35","","411.55","","Fairly pitted, upper part rough & broken & appears to have been broken across neck bronze with dark brown stains.","blade 6","","","","Broad central rib showing faintly & prominently at top. 4 Rivet holes, one is not pierced. On reverse, indication of a 5th in the centre.","Proc. Soc. Antiq., XXX, p. 172, Fig. 2, No. 9","Drawing inaccurate.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21623290998","https://farm1.staticflickr.com/766/21623290998_bf1e85ee41_m.jpg","superuser",-3.8866,53.0539,"SwordsPt1"
"46713","433","Sword","IV","Bablake Museum, Coventry (1923),On loan from Miss A. Brazil,The Quadrant, Coventry","Wales,Carnarvon,Bethesda (near),On the side of Carnedd Llewlyn found by a boy named Davies about 1895,A boy named Davies was rounding up sheep with his father when he tripped over something he thought to be a stick which projected from the ground. He subsequently dug up the object which was this sword. This was about 30 years ago - about 10 years ago it was sold to Miss. A. Brazil - B.M. authorities say 600 B.C.","Bethesda, Bangor, Gwynedd LL57, UK","53.17892699999999","-4.05883300000005","","None","None","1895","570","hilt 40; blade 33","","480","No patina; No green patina, just clean bronze","Smooth, unpitted, bronze colour","7","","Bronze","Said to have been found with a few inches of the scabbard adhering; this is now missing.","A fine blade free from imperfection or blemish. Said to have had a few inches of the point of a scabbard when found - now missing. Possible if now cleaned when found it has a smooth surface of ordinary bronze colour - dark.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21820683401","https://farm1.staticflickr.com/781/21820683401_c6159e7f22_m.jpg","superuser",-4.0588,53.1789,"SwordsPt1"
"46714","433","Sword","IId","Truro Museum,Given by Dr. Potts.","England,London,Westminster,Millbank Penitentiary,Found in digging the foundations.","City of Westminster, Greater London, UK","51.5001754","-0.1332326000000421","","None","None","None","636","hilt 28; blade 30, 42","","582","Golden bronze patina, except where protected by hilt","","8","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21190087653","https://farm6.staticflickr.com/5621/21190087653_0d9518bfb5_m.jpg","superuser",-0.1332,51.5002,"SwordsPt1"
"46715","433","Sword","IIa","London Museum, A8050","England,London,Wandsworth","London Borough of Wandsworth, Greater London, UK","51.4570716","-0.1817823999999746","","None","None","None","712","48","","782","Bronze patina, green stains","Rough","8","","","","Six rivets","","Inacc.,Drilled 3/2/65","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21623301568","https://farm1.staticflickr.com/772/21623301568_294e042222_m.jpg","superuser",-0.1818,51.4571,"SwordsPt1"
"46716","433","Leaf Shaped Sword/Large shoulder fragment & ? adjoining blade frag.","IIIC","Herts. County Museum, St. Albans,Lent by Capt. J. H. Ball, RAF","England,London,Putney","Putney, London SW15, UK","51.4605741","-0.21718009999995047","","None","None","None","hilt piece 313; point 194","hilt plate 51.5; blade 38; 40","","368.2; 155.4","Thin patina of dark olive green","Smooth","blade 5","","","","2 rivet holes are filled & one nearly filled. Blade appears to have been burnt where broken and probably shortened. One piece still has a brass rivet & holes. The end of the hilt piece is a good deal filed at the fracture. The 2 pieces of blade have probably been mended with plates secured by rivets.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21623304678","https://farm6.staticflickr.com/5679/21623304678_57d341bba3_m.jpg","superuser",-0.2172,51.4606,"SwordsPt1"
"46717","433","Sword","IIa","London Museum C.876,(From Corner Collection)","England,London,Poplar,Millwall","Millwall, London E14, UK","51.49767","-0.020533999999997832","","None","None","None","804","50","","850","Bronze patina","Smooth","10","","","","Sides of blade ornamented with cable pattern at top. Slotted hilt. 6 rivet holes. Grip of hilt has a thick flange on each side.","J.D. Cowen, P.P.S., 1951, No. 9, (note on p. 210)","Inacc,Drilled 3/2/65","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21799385962","https://farm6.staticflickr.com/5719/21799385962_52cec29847_m.jpg","superuser",-0.0205,51.4977,"SwordsPt1"
"46718","433","Sword (3 joining pieces)","IIa","Brentford Public Library,Layton collection 01332,Now in The London Museum","England,Greater London,Chiswick,Strand on Green,18 February 1862","Chiswick, London, UK","51.4876272","-0.267173200000002","","18","2","1862","687","blade 46; blade 35; hilt plate 67, 30","","","Thin blackish patina & dark bronze shows.","","blade 8.5, 8.25","","","","4 rivet holes, 3 are solid from casting. In three pieces, point end is bent.","","Inacc,Old label: Strand on Hill 18th Feby. 1862, T. Layton","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21820697751","https://farm1.staticflickr.com/670/21820697751_980ef7cce6_m.jpg","superuser",-0.2672,51.4876,"SwordsPt1"
"46719","433","Sword","B","London Museum, A.6366","England,London,Chelsea","Chelsea, London SW3, UK","51.485093","-0.17493600000000242","","None","None","None","438","37","","396.2","Greenish brown patina","Smooth","6","","","","Flat, thin hilt plate. 4 rivet holes (larger).","","Inacc.,Drilled 3/2/65","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21623153630","https://farm1.staticflickr.com/727/21623153630_ec27c27c4f_m.jpg","superuser",-0.1749,51.4851,"SwordsPt1"
"46720","433","Sword","IIIb","London Museum, A.3895","England,London,Row,Row Creek","S Row, London SE3 0RY, UK","51.4698931","0.013272799999981544","","None","None","None","583","","47","661.2","Light brown patina, darker marks.","Smooth","7","","","","Broken near hilt. Blade slightly bent. Slotted hilt. 4 rivet holes (a little larger than shown).","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21624313399","https://farm6.staticflickr.com/5691/21624313399_481b7a78bf_m.jpg","superuser",0.0133,51.4699,"SwordsPt1"
"46721","433","Leaf-Shaped Sword (4 joining pieces)","IIIb","Guildhall Museum,Catalogue, p. 3, No. 9","England,?London","London, UK","51.5073509","-0.12775829999998223","","None","None","None","about 620","blade 40; hilt 58","","581.175","Dark greenish patina","Matte","about 7","","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21799401492","https://farm1.staticflickr.com/695/21799401492_f8693169f0_m.jpg","superuser",-0.1278,51.5074,"SwordsPt1"
"46722","433","Sword","IVa","Anthropological Museum, Aberdeen University,252,Given by Mr. Silver, Netherley","Scotland,Kincardineshire,Netherley,1809","Netherley, Stonehaven, Aberdeenshire AB39, UK","57.0335","-2.2429939999999533","","None","None","1809","580","blade 41","","645","","","6","","","","Hilt and point broken.","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21624316259","https://farm6.staticflickr.com/5694/21624316259_560964c2c6_m.jpg","superuser",-2.243,57.0335,"SwordsPt1"
"46723","433","Sword","","?","Scotland,Moray,Fochabers,Grumpian,?","Fochabers, Fochabers, Moray IV32, UK","57.6142474","-3.0975138000000015","","None","None","None","530","shoulders 55; blade 59","","","","","","","","","","[Ewart] Park Sword","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21188470514","https://farm6.staticflickr.com/5737/21188470514_4c4842b7b6_m.jpg","superuser",-3.0975,57.6142,"SwordsPt1"
"46724","433","Sword","IVa","Banff Museum","Scotland,Banffshire,Probably near Banff","Banff, Aberdeenshire, UK","57.666505","-2.5240380000000187","","None","None","None","","","","715.83","","","","Weight: 25 1/4 oz = 715.83","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21624317819","https://farm6.staticflickr.com/5645/21624317819_5aaa08b5ab_m.jpg","superuser",-2.524,57.6665,"SwordsPt1"
"46725","433","Sword","IVa","Banff Museum","Scotland,Banffshire,Probably near Banff","Banff, Aberdeenshire, UK","57.666505","-2.5240380000000187","","None","None","None","","","","687.48","","","","Weight: 24 1/4 oz = 687.48 gms","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21624318619","https://farm6.staticflickr.com/5655/21624318619_213c7f804f_m.jpg","superuser",-2.524,57.6665,"SwordsPt1"
"46726","433","Sword","IVa","Banff Museum","Scotland,Banffshire,Banff,Blairshinnock Farm","Banff, Aberdeenshire, UK","57.666505","-2.5240380000000187","","None","None","None","","","","503.2","","","","Weight: 17 3/4 = 503.2 gms","","","","","","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21799406602","https://farm6.staticflickr.com/5735/21799406602_8f4fc17b80_m.jpg","superuser",-2.524,57.6665,"SwordsPt1"
"46727","433","Sword","","Vale, Mr. E - private,26 Thorley Park Road, Bishop's Startford, Herts.,Landowner: Mr. Tinney, Matching Halls Farm,Site Rel. NBI/Or. 1","Essex,Matching,Matching Hall Farm,Found July 1987 in ploughing; the field previous pasture, had been ploughed for the first time in 'years'; sword found caught up in cultivation, but finder was satisfied that it was turned up in a particular part of field which showed a blackened rectangular surface discoloration - c. 25 x 25 yds.","Matching, Harlow, Essex CM17, UK","51.788452","0.2080230000000256","c. TL 5315 1190","None","None","1978","613","W. ht. 24.2, Wsh. 58.5","","","","Mostly pale yellow - green dry surface; odd few pits to light green - probably damage rather than pocking, etc.; small areas dark brown smoother out - poss. relif patina.","Max T bl. 8.8","","","","Dimensions: EL (straightened) 613; W ht. 24.2; Wsh. 58.5; Max B fg. 9.0; max T bl. 8.8; W ws. 31.7; max W. bl. 50.2,Typology: v. slight bowed fg. cross-section; 'slot' depressions around rivet holes; ricasso more-or-less flattened; hint of e. bev. below ricasso rapidly disappears; rounded loz. bl. section tending to lenticular towards tip; rivet holes markedly hour-glass,Manufacture: remains of thin cg. fl. within hilt slot; some likely porosity apparent on surface.,Condition: hilt terminal broken off in antiquity; remainder broken in two - fracture gold, [..[ recent, prob. due to find circumstances; whole length very twisted & contorted - prob. ancient, as are most of edge dents and 'tear' low on bl. c.; small gouging just below shoulders gold - recent; also odd gold flecks along edges & small even in one ricasso; very tip blunted - anc. (+ modern).,Attached Material: scattered orange staining - apparently on surface - possibly adhering dust.","","PIF (O); DF (S); SI; CI; SN 9 Oct. 78; Sb. A.; Mr. Vale, 8 Aug. 78","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21799408132","https://farm6.staticflickr.com/5770/21799408132_c76c176f5d_m.jpg","superuser",0.208,51.7885,"SwordsPt1"
"46728","433","Sword (4 Fragments0","IIIb","Balfour Stet (Dec. 1924)","England,Essex,Ugley (near Bishop's Stortford),July 1955,About 1/2 S. of Ugley Hall,Found in filling a pothole","Ugley, Bishop's Stortford, Essex CM22, UK","51.934157","0.21028599999999642","","None","7","1955","530","39","","460","Grey-green, giving a ""tinny"" look.","","6","","","2 razors","Broken into 4 fragments: points missing, edges. Blunt and chipped, lower part of blade scratched. Smooth generally; a patch has flaked off in [..erately] below the hilt on one sides, bases of encrustment locally.","","Tinkers Hoard","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21190122233","https://farm1.staticflickr.com/579/21190122233_283ec4e4fe_m.jpg","superuser",0.2103,51.9342,"SwordsPt1"
"46729","433","Leaf Sword","B","Southend-on-Sea Museum, 1929","England,Essex,Southend-on-sea,Southchurch,Thorpe Hall Brickfield (about 1000 yds. E. of Thorpe Bay, L.M.S. Rly. Station),3 ft. 6 in. deep in brick earth containing fragments of bone & charcoal.,23rd February 1929","Southchurch, Southend-on-Sea, Southend-on-Sea, Southend-on-Sea SS1, UK","51.538996","0.7440239999999676","","23","2","1929","without point Length 403, point 54; 457","Hilt 40; blade 41.5","","365; weight without point 343.74, point 21.26","","","hilt 6; blade 5","","","Found with 1 palstave & 1 fragment of sword blade","Hilt transitional between dirk & sword. 4 rivet holes, 1 rivet.","","The brickfield is worked to depth of 7 ft: beneath the earth is ballast & sand. Excavations around the site of discovery produced no additional objects.","Joellen mcGann","https://www.flickr.com/photos/115096994@N02/21624334099","https://farm1.staticflickr.com/620/21624334099_9ee629e539_m.jpg","superuser",0.744,51.539,"SwordsPt1"
